id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
455,对牛弹琴,画地为牢,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
775,麒麟,道德经,神话,,nonsense_low,0-20,2,毫无关联,
826,哪吒,三太子,神话,,alias_synonym_high,85-95,90,角色称谓,
765,数学,粽香,学科,,nonsense_low,0-20,2,毫无关联,
187,投笔从戎,奔赴战场,典故,,hint_like_high,70-90,70,后者没有描述到投笔的含义,
227,计算,编码开发,学科,,hint_like_high,70-90,60,关联度中等,
8,王安石,王安石,人物,,same_answer_exact,95-100,100,完全一样,
1102,离职,转机,工作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
219,老子,函谷关,人物,,hint_like_high,70-90,80,后者易于联想到前者,
151,懊悔,自责,感情,,hint_like_high,70-90,80,感情接近,
377,理发,做饭,生活,,same_category_mid,60-70,20,都是生活活动，但关联度不高,
4,湖畔,湖畔,风景,,same_answer_exact,95-100,100,完全一样,
564,生物,梦魇,学科,,cross_category_low,0-30,7,二者不搭界,
358,起床,通话,生活,,same_category_mid,60-70,20,二者不搭界,
353,风之谷,龙猫,动漫,,same_category_mid,60-70,40,关联度中等,
1140,寿司,做实验,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
135,视角,镜头位置,游戏,,hint_like_high,70-90,80,词义上接近，但后者只是前者的一个方面,
745,猪八戒照镜,执干戚,歇后语,,nonsense_low,0-20,2,毫无关联,
480,平静,冷淡,情感,,same_category_mid,60-70,30,都是情感，但关联度不高,
528,李白,混血儿,人物,,cross_category_low,0-30,10,二者不搭界,
889,同舟共济,同舟共济,成语,,exact_match,98-100,100,完全一致,
795,香道,挂起来,文化,,nonsense_low,0-20,2,毫无关联,
17,化学,化学,学科,,same_answer_exact,95-100,100,完全一样,
579,嫉妒,会议,感情,,cross_category_low,0-30,7,二者不搭界,
1043,麻辣烫,杨千嬅,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1034,打卡,网球王子,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
963,黑洞,时空扭曲,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
1033,打卡,网球王子,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
968,坦诚,真心话,情感,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
1052,林间,攻略,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1042,麻辣烫,杨千嬅,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
519,解谜,升级,游戏,,same_category_mid,60-70,40,都是游戏，但关联度不高,
156,社会,人群,学科,,hint_like_high,70-90,50,关联度中等,
295,八面玲珑,同舟共济,成语,,same_category_mid,60-70,20,二者词义关联度低,
229,外星人,未知生命,宇宙,,hint_like_high,70-90,70,联想能力中等,
810,小猫,猫,锚点词,,alias_synonym_high,88-96,90,口语近义,
802,猫咪,猫,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
132,刮骨疗毒,壮士断腕,典故,,hint_like_high,70-90,40,情感上有联系，但前者属于关羽，华佗，三国独有,
250,拓印,石文摹写,文化,,hint_like_high,70-90,80,关联度较高,
839,老师,教师,锚点词,,near_synonym_high,90,90,职业近义,
743,天气之子,弯膝下沉,动漫,,nonsense_low,0-20,2,毫无关联,
372,拍照,行李,旅游,,same_category_mid,60-70,20,语义不同,
510,越剧,纸鸢,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
823,孙悟空,齐天大圣,人物,,alias_synonym_high,90-98,99,同一角色称谓,
800,猫咪,猫,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
667,俯身,午休,动作,,cross_category_low,0-30,7,二者不搭界,
1035,依恋,狼美人,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
892,统计,统计,学科,,exact_match,98-100,100,完全一致,
1045,狗咬吕洞宾,值机,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
950,真空,无气体,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
902,天空之城,天空之城,动漫,,exact_match,98-100,100,完全一致,
96,背水一战,退无可退,典故,,hint_like_high,70-90,80,环境相同,
390,王安石,李时珍,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
383,溪流,稻田,风景,,same_category_mid,60-70,20,都是风景，但关联度不高,
717,听课,高处直冲,学习,,nonsense_low,0-20,2,毫无关联,
631,露台,复盘,旅游,,cross_category_low,0-30,7,二者不搭界,
520,远程,离职,工作,,same_category_mid,60-70,40,都是工作，但关联度不高,
623,狗咬吕洞宾,猎魔人,歇后语,,cross_category_low,0-30,7,二者不搭界,
97,灯谜,元宵娱乐,文化,,hint_like_high,70-90,70,包含关系,
827,饺子,水饺,美食,,near_synonym_high,85-95,90,同义常用词,
957,刷本,获取材料,游戏,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
267,后来我们,感慨,歌曲,,hint_like_high,70-90,50,后者范围较广,
1091,海湾,薛之谦,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1069,划点,围魏救赵,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
178,秃子头上,无遮无掩,歇后语,,hint_like_high,70-90,70,字面意思接近,
168,毛不易,创作,歌手,,hint_like_high,70-90,60,后者范围过大,
682,果汁,判定,美食,,nonsense_low,0-20,2,毫无关联,
496,开心,惬意,感情,,same_category_mid,60-70,70,都是情感，但关联度高,
942,应龙,天降雨,神话,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
1137,春节,一箭双雕,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
461,郁闷,惋惜,情感,,same_category_mid,60-70,30,语义不同,
122,竹海,风起摇曳,风景,,hint_like_high,70-90,40,风吹过竹子,
573,失望,酸辣粉,感情,,cross_category_low,0-30,7,二者不搭界,
51,邮轮,邮轮,旅游,,same_answer_exact,95-100,100,完全一样,
732,害怕,翻书找页,感情,,nonsense_low,0-20,2,毫无关联,
657,喜悦,樱花,情感,,cross_category_low,0-30,7,二者不搭界,
418,陈奕迅,李荣浩,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
10,那英,那英,歌手,,same_answer_exact,95-100,100,完全一样,
1149,烤鸭,背包,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
241,上网,信号满,生活,,hint_like_high,70-90,70,信号满容易联想到手机或者WIFI,
12,日出,日出,风景,,same_answer_exact,95-100,100,完全一样,
911,预习,预习,学习,,exact_match,98-100,100,完全一致,
916,倒挂,倒挂,动作,,exact_match,98-100,100,完全一致,
31,挥拳,挥拳,动作,,same_answer_exact,95-100,100,完全一样,
843,愤怒,生气,感情,,near_synonym_high,80,80,情绪近义,
1163,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1117,杨戬,儿童节,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
509,潜伏,滑行,动作,,same_category_mid,60-70,20,语义不同,
974,侧步,拍手,动作,,related_mid,45-75,40,同类词（需人工复核）,
1120,不良人,销假,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1026,诸葛亮,梯田,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
643,自相矛盾,拿鸡毛,成语,,cross_category_low,0-30,7,二者不搭界,
753,骑士,口述,狼人杀,,nonsense_low,0-20,2,毫无关联,
421,草原,林间,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
721,孤寂,路线阻挡,情感,,nonsense_low,0-20,2,毫无关联,
369,收拾,租房,生活,,same_category_mid,60-70,20,语义不同,
113,外卖,门口取,生活,,hint_like_high,70-90,55,有关联，但联想程度不高,
1017,赶车,提问,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
375,白居易,张衡,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
507,妖精尾巴,喜羊羊,动漫,,same_category_mid,60-70,50,关联度中等,
715,刀剑神域,对齐,动漫,,nonsense_low,0-20,2,毫无关联,
376,豆花,火锅,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
1046,狗咬吕洞宾,值机,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
419,张衡,班固,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
925,父亲节,父亲节,节日,,exact_match,98-100,100,完全一致,
659,后来我们,划点,歌曲,,cross_category_low,0-30,7,二者不搭界,
647,邯郸学步,刷牙,典故,,cross_category_low,0-30,7,二者不搭界,
554,惋惜,铁公鸡,情感,,cross_category_low,0-30,7,二者不搭界,
1098,一拳超人,失望,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
716,进击的巨人,孤身前往,动漫,,nonsense_low,0-20,2,毫无关联,
1053,七夕,死神,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
903,一人之下,一人之下,动漫,,exact_match,98-100,100,完全一致,
624,青之驱魔师,凿壁借光,动漫,,cross_category_low,0-30,7,二者不搭界,
1079,白居易,大公无私,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
616,入职,语文,工作,,cross_category_low,0-30,7,二者不搭界,
932,无奈,心里苦,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
686,害怕,起风了,感情,,nonsense_low,0-20,2,毫无关联,
388,杨千嬅,林俊杰,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
956,连麦,交流频道,游戏,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
981,女娲,玄女,神话,,related_mid,45-75,50,同类词（需人工复核）,
1029,游戏王,地理,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
253,狼美人,绑线,狼人杀,,hint_like_high,70-90,20,连人更合适，绑线狼人杀没听说,
373,通话,理财,生活,,same_category_mid,60-70,20,语义不同,
488,羡慕,惊讶,感情,,same_category_mid,60-70,30,都是情感，但关联度不高,
1159,转身,按部就班,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1051,林间,攻略,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
458,溪流,湖泊,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
730,排球少年,熬到很晚,动漫,,nonsense_low,0-20,2,毫无关联,
1141,寿司,做实验,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1072,陶瓷,推挡,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
735,画江湖,早晨,动漫,,nonsense_low,0-20,2,毫无关联,
703,冷淡,国家事,情感,,nonsense_low,0-20,2,毫无关联,
774,弹跳,站边后出手,动作,,nonsense_low,0-20,2,毫无关联,
818,杜甫,少陵野老,人物,,alias_synonym_high,85-95,90,人物号,
731,公会,语言技巧,游戏,,nonsense_low,0-20,2,毫无关联,
679,惊蛰,轮岗,节日,,cross_category_low,0-30,7,二者不搭界,
637,潜狼,瞎子点灯,狼人杀,,cross_category_low,0-30,7,二者不搭界,
29,露台,露台,旅游,,same_answer_exact,95-100,100,完全一样,
43,陨石,陨石,宇宙,,same_answer_exact,95-100,100,完全一样,
900,云海,云海,风景,,exact_match,98-100,100,完全一致,
104,惊喜,猝不及防,情感,,hint_like_high,70-90,40,惊喜包含猝不及防但后者关联度确实不高,
852,思考,思索,锚点词,,near_synonym_high,90,90,动词近义,
14,探图,探图,游戏,,same_answer_exact,95-100,100,完全一样,
293,理财,洗衣,生活,,same_category_mid,60-70,10,二者完全不搭界,
346,温柔,感动,情感,,same_category_mid,60-70,30,关联度底,
748,懊悔,果汁,感情,,nonsense_low,0-20,2,毫无关联,
592,日报,瞎子点灯,工作,,cross_category_low,0-30,7,二者不搭界,
778,井水不犯,传递流程,歇后语,,nonsense_low,0-20,2,毫无关联,
1078,白居易,大公无私,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
844,孤独,孤寂,感情,,near_synonym_high,90,90,情绪近义,
166,停下,不再动,动作,,hint_like_high,70-90,80,关联度较高,
192,画地为牢,自我束缚,成语,,hint_like_high,70-90,80,关联度较高,
907,丘比特,丘比特,狼人杀,,exact_match,98-100,100,完全一致,
767,挥拳,连线图,动作,,nonsense_low,0-20,2,毫无关联,
129,望远镜,天文器,宇宙,,hint_like_high,70-90,60,包含关系,
793,糖葫芦,火属性,美食,,nonsense_low,0-20,2,毫无关联,
973,鲲鹏,万里,神话,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
816,李白,青莲居士,人物,,alias_synonym_high,85-95,90,人物号,
537,暴击,晚睡,游戏,,cross_category_low,0-30,6,二者不搭界,
739,刺客伍六七,烤鸭,动漫,,nonsense_low,0-20,2,毫无关联,
1099,一拳超人,失望,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
450,划点,提问,学习,,same_category_mid,60-70,20,语义不同,
1081,盗贼,鲲鹏,狼人杀,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
467,拍景,看展,旅游,,same_category_mid,60-70,20,语义不同,
103,花鼓,踏步节奏,文化,,hint_like_high,70-90,60,关联度中等,
33,弹跳,弹跳,动作,,same_answer_exact,95-100,100,完全一样,
484,图穷匕见,破釜沉舟,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
1146,兴奋,值机,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1118,杨戬,儿童节,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
951,欣赏,识货,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
391,麻花,汤圆,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
627,白狼王,鲛人,狼人杀,,cross_category_low,0-30,7,二者不搭界,
201,名不副实,华而无用,成语,,hint_like_high,70-90,70,字面意思接近,
476,熬夜,晒衣,生活,,same_category_mid,60-70,20,语义不同,
922,老子,老子,人物,,exact_match,98-100,100,完全一致,
46,先知,先知,狼人杀,,same_answer_exact,95-100,100,完全一样,
266,卧冰求鲤,故事流传,典故,,hint_like_high,70-90,50,后者范围较广,
913,按部就班,按部就班,成语,,exact_match,98-100,100,完全一致,
86,湖泊,群山环抱,风景,,hint_like_high,70-90,30,群山环抱的未必是湖泊,
188,篆书,字形古雅,文化,,hint_like_high,70-90,70,包含,
463,相柳,西王母,神话,,same_category_mid,60-70,40,都是神话，但关联度不高,
1142,寿司,做实验,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1125,擀面杖吹火,圣斗士,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
397,溪流,冰川,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
67,收拾,收拾,生活,,same_answer_exact,95-100,100,完全一样,
102,露营,搭帐篷,旅游,,hint_like_high,70-90,70,露营包含搭帐篷,
406,孤寂,无奈,情感,,same_category_mid,60-70,30,语义不同,
1153,端午,温馨,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
50,安检,安检,旅游,,same_answer_exact,95-100,100,完全一样,
1152,端午,温馨,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
596,全职猎人,馄饨,动漫,,cross_category_low,0-30,7,二者不搭界,
857,地铁,公交,锚点词,,related_mid,45-68,60,交通相关,
601,上课,不良人,学习,,cross_category_low,0-30,7,二者不搭界,
503,负荆请罪,三令五申,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
420,丢垃圾,搬家,生活,,same_category_mid,60-70,20,语义不同,
138,踮脚,前掌起,动作,,hint_like_high,70-90,40,字面意思有关联，但很难联系那个动作,
546,seitai,点头,神话,,cross_category_low,0-30,6,二者不搭界,
385,连击,教程,游戏,,same_category_mid,60-70,20,都是游戏活动，但关联度不高,
206,命运之夜,传说,动漫,,hint_like_high,70-90,40,关联度不高,
261,先知,预言家,狼人杀,,hint_like_high,70-90,100,二者几乎相等,
586,值班,狗尾续貂,工作,,cross_category_low,0-30,7,二者不搭界,
806,小狗,狗,锚点词,,alias_synonym_high,88-96,90,口语近义,
1062,瞎子摸象,侧步,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
239,雷公,神话神,神话,,hint_like_high,70-90,50,后者范围较广,
35,感动,感动,情感,,same_answer_exact,95-100,100,完全一样,
368,哲学,心理,学科,,same_category_mid,60-70,20,语义不同,
45,拍照,拍照,旅游,,same_answer_exact,95-100,100,完全一样,
444,惆怅,惬意,情感,,same_category_mid,60-70,30,语义不同,
939,小行星,碰撞史,宇宙,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
428,八面玲珑,杯弓蛇影,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
456,培训,加班,工作,,same_category_mid,60-70,20,语义不同,
257,依恋,想靠近,情感,,hint_like_high,70-90,50,后者范围较广,
414,国画,楹联,文化,,same_category_mid,60-70,40,都是文化，但关联度不高,
246,林俊杰,舞台,歌手,,hint_like_high,70-90,50,后者范围较广,
571,天体,上线,学科,,cross_category_low,0-30,7,二者不搭界,
705,进击的巨人,家常餐,动漫,,nonsense_low,0-20,2,毫无关联,
1145,解答,紧张,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
885,屈原,屈原,人物,,exact_match,98-100,100,完全一致,
39,整理,整理,学习,,same_answer_exact,95-100,100,完全一样,
319,练习,阅读,学习,,same_category_mid,60-70,30,关联度低,
313,伸展,俯卧,动作,,same_category_mid,60-70,50,动作类型相似,
200,评弹,书场表演,文化,,hint_like_high,70-90,90,很接近,
842,难过,伤心,锚点词,,near_synonym_high,80,80,情绪近义,
183,山谷,底部冲刷,风景,,hint_like_high,70-90,50,底部接近，冲刷联想过弱,
162,提问,澄清疑惑,学习,,hint_like_high,70-90,50,行为不同,
449,镇魂街,名侦探柯南,动漫,,same_category_mid,60-70,50,关联度中等,
961,蹲下,降低,动作,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
170,真挚,情感纯粹,情感,,hint_like_high,70-90,80,关联度较高,
581,掉落,许嵩,游戏,,cross_category_low,0-30,7,二者不搭界,
711,父亲节,任务,节日,,nonsense_low,0-20,2,毫无关联,
240,大暑,找阴凉,节日,,hint_like_high,70-90,70,字面意思接近,
650,欣赏,小年,情感,,cross_category_low,0-30,7,二者不搭界,
101,小葱拌豆腐,清清楚楚,歇后语,,hint_like_high,70-90,50,后者非歇后语,
107,阅读,看文字,学习,,hint_like_high,70-90,60,阅读包含看文字,
9,数码宝贝,数码宝贝,动漫,,same_answer_exact,95-100,100,完全一样,
288,理发,淋浴,生活,,same_category_mid,60-70,10,完全猜不到,
952,洗衣,去污,生活,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
849,看见,看到,锚点词,,near_synonym_high,90,90,动词近义,
472,言叶之庭,画江湖,动漫,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
404,花田,夜色,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
195,海洋,潮汐,学科,,hint_like_high,70-90,70,关联度中等,
804,狗狗,狗,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
1121,不良人,销假,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
66,加班,加班,工作,,same_answer_exact,95-100,100,完全一样,
155,露营,看星星,旅游,,hint_like_high,70-90,60,后者是前者一部分，但不是主体关联,
157,糖葫芦,冰晶壳,美食,,hint_like_high,70-90,60,外观描述,
584,鞠躬,精卫,动作,,cross_category_low,0-30,7,二者不搭界,
666,大暑,琴棋,节日,,cross_category_low,0-30,7,二者不搭界,
425,煎饼,甜品,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
36,需求,需求,工作,,same_answer_exact,95-100,100,完全一样,
262,后退,保持距离,动作,,hint_like_high,70-90,70,后者联想度一般，也可联想成为前进,
284,同舟共济,锦上添花,成语,,same_category_mid,60-70,60,种类相同，但意义不同,
348,屈原,诸葛亮,人物,,same_category_mid,60-70,30,都是历史人物，但关联度不高,
1065,万圣节,法学,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
500,井水不犯,秀才遇鬼,歇后语,,same_category_mid,60-70,30,都是歇后语，但关联度不高,
445,小暑,万圣节,节日,,same_category_mid,60-70,30,都是节日，但关联度不高,
328,银魂,魔女宅急便,动漫,,same_category_mid,60-70,50,均为动漫，但猜不到,
871,学校,寿司,锚点词,,hard_negative_low,0-20,12,跨域无关,
269,刺客伍六七,任务,动漫,,hint_like_high,70-90,50,后者范围较广,
61,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
872,李白,披萨,人物,,hard_negative_low,0-20,2,跨域无关,
954,顺水推舟,借势而行,成语,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
576,评审,镇魂街,工作,,cross_category_low,0-30,7,二者不搭界,
272,猪八戒照镜,夹在中间,歇后语,,hint_like_high,70-90,70,语义较为接近，但后者非歇后语,
312,楹联,相声,文化,,same_category_mid,60-70,50,种类相同,
1138,春节,一箭双雕,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
588,小雪,舞狮,节日,,cross_category_low,0-30,7,二者不搭界,
513,木星,火星,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
702,极光,函谷关,风景,,nonsense_low,0-20,2,毫无关联,
604,转机,刺绣,旅游,,cross_category_low,0-30,7,二者不搭界,
636,果汁,协同,美食,,cross_category_low,0-30,7,二者不搭界,
30,连麦,连麦,游戏,,same_answer_exact,95-100,100,完全一样,
161,过图,进下关,游戏,,hint_like_high,70-90,60,还是不好猜到,
760,馄饨,等待对局,美食,,nonsense_low,0-20,2,毫无关联,
52,淋浴,淋浴,生活,,same_answer_exact,95-100,100,完全一样,
400,塔防,手柄,游戏,,same_category_mid,60-70,30,都是游戏，但关联度不高,
725,植物,无顾虑,学科,,nonsense_low,0-20,2,毫无关联,
1008,卫星,烦躁,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
840,学生,学员,锚点词,,related_mid,70,70,语义接近,
100,麻雀虽小,不缺要素,歇后语,,hint_like_high,70-90,80,内容接近,
218,卧冰求鲤,寒冷之举,典故,,hint_like_high,70-90,70,字面意思接近,
92,白露,地表湿,节日,,hint_like_high,70-90,80,意思接近但后者非节日,
1134,羡慕,巫师,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
540,离职,冬至,工作,,cross_category_low,0-30,3,二者不搭界,
1154,端午,温馨,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
943,踢踏,脚步拍,动作,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
1112,古镇,禁锢者,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
443,猎魔人,机械狼,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
82,压抑,郁结,感情,,hint_like_high,70-90,60,都有抑郁的情感色彩但不完全一样,
1130,订房,三顾茅庐,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
752,排查,校准方向,工作,,nonsense_low,0-20,2,毫无关联,
1143,解答,紧张,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
868,医生,海贼王,锚点词,,hard_negative_low,0-20,2,跨域无关,
282,大鱼海棠,天空之城,动漫,,same_category_mid,60-70,70,都为动漫,
688,评弹,降雨量,文化,,nonsense_low,0-20,2,毫无关联,
6,挑灯夜战,挑灯夜战,成语,,same_answer_exact,95-100,100,完全一样,
379,幽游白书,斗破苍穹,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
333,毛遂自荐,单刀赴会,典故,,same_category_mid,60-70,20,关联度低,
855,医院,诊所,锚点词,,related_mid,55-78,70,同域相关,
198,三顾茅庐,反复邀请,典故,,hint_like_high,70-90,80,关联度较高,
1022,值机,语文,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
964,黑洞,时空扭曲,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
1156,四面楚歌,排球少年,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
273,郁闷,想叹气,情感,,hint_like_high,70-90,80,关联度较高,
37,按兵不动,按兵不动,成语,,same_answer_exact,95-100,100,完全一样,
531,三令五申,超新星,典故,,cross_category_low,0-30,2,二者不搭界,
483,妖精尾巴,一人之下,动漫,,same_category_mid,60-70,50,关联度中等,
861,猫咪,刘备,锚点词,,hard_negative_low,0-20,2,无关对照,
181,日报,每天写,工作,,hint_like_high,70-90,70,关联度接近,
80,跳跃,跳跃,动作,,same_answer_exact,95-100,100,完全一样,
710,听课,守岁,学习,,nonsense_low,0-20,2,毫无关联,
429,读书,通风,生活,,same_category_mid,60-70,20,语义不同,
547,里程碑,太阳系,工作,,cross_category_low,0-30,7,二者不搭界,
317,云雾,茶园,风景,,same_category_mid,60-70,20,关联度低,
234,相声,包袱连连,文化,,hint_like_high,70-90,80,关联度较高,
124,教育,师生,学科,,hint_like_high,70-90,50,教育包含师生但后者只是前者的一个方面,
886,解答,解答,学习,,exact_match,98-100,100,完全一致,
555,喜悦,煎饼,情感,,cross_category_low,0-30,7,二者不搭界,
338,天王星,海王星,宇宙,,same_category_mid,60-70,70,关联度较高,
965,心理,情绪认知,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
626,地球,体面,宇宙,,cross_category_low,0-30,7,二者不搭界,
772,灯谜,泪成珠,文化,,nonsense_low,0-20,2,毫无关联,
896,滥竽充数,滥竽充数,成语,,exact_match,98-100,100,完全一致,
307,大禹,盘瓠,神话,,same_category_mid,60-70,30,二者关联度低,
197,阅读,沉浸,学习,,hint_like_high,70-90,80,后者较容易猜测到前者,
665,亡羊补牢,上课,成语,,cross_category_low,0-30,7,二者不搭界,
26,狗咬吕洞宾,狗咬吕洞宾,歇后语,,same_answer_exact,95-100,100,完全一样,
185,挟天子,掌控象征,典故,,hint_like_high,70-90,50,接近但不高,
641,鸡犬升天,郁闷,歇后语,,cross_category_low,0-30,7,二者不搭界,
42,皮肤,皮肤,游戏,,same_answer_exact,95-100,100,完全一样,
737,熊出没,牺牲,动漫,,nonsense_low,0-20,2,毫无关联,
1162,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
