id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
679,惊蛰,轮岗,节日,,cross_category_low,0-30,7,二者不搭界,
893,值机,语文,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
656,肉夹馍,越剧,美食,,cross_category_low,0-30,7,二者不搭界,
855,丘比特,丘比特,狼人杀,,exact_match,98-100,100,完全一致,
7,里程碑,里程碑,工作,,same_answer_exact,95-100,100,完全一样,
205,追剧,下一集,生活,,hint_like_high,70-90,50,关联度中等,
295,八面玲珑,同舟共济,成语,,same_category_mid,60-70,20,二者词义关联度低,
379,幽游白书,斗破苍穹,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
722,做家务,得意,生活,,nonsense_low,0-20,2,毫无关联,
431,相柳,刑天,神话,,same_category_mid,60-70,40,都是神话，但关联度不高,
319,练习,阅读,学习,,same_category_mid,60-70,30,关联度低,
842,花灯,花灯,文化,,exact_match,98-100,100,完全一致,
880,背水一战,身后是河,典故,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
151,懊悔,自责,感情,,hint_like_high,70-90,80,感情接近,
938,四面楚歌,排球少年,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
43,陨石,陨石,宇宙,,same_answer_exact,95-100,100,完全一样,
691,气象,卤味,学科,,nonsense_low,0-20,2,毫无关联,
745,猪八戒照镜,执干戚,歇后语,,nonsense_low,0-20,2,毫无关联,
748,懊悔,果汁,感情,,nonsense_low,0-20,2,毫无关联,
752,排查,校准方向,工作,,nonsense_low,0-20,2,毫无关联,
179,指鹿为马,强词夺理,典故,,hint_like_high,70-90,70,前者具体事件，后者解释而已,
524,月球,惊喜,宇宙,,cross_category_low,0-30,9,二者不搭界,
940,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
816,看见,看到,锚点词,,near_synonym_high,90,90,动词近义,
510,越剧,纸鸢,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
240,大暑,找阴凉,节日,,hint_like_high,70-90,70,字面意思接近,
76,盲人摸象,盲人摸象,成语,,same_answer_exact,95-100,100,完全一样,
159,泡汤,室外池边,旅游,,hint_like_high,70-90,60,后者范围有点大,
796,指鹿为马,伎俩耗尽,典故,,nonsense_low,0-20,2,毫无关联,
792,理发,步行区,生活,,nonsense_low,0-20,2,毫无关联,
248,查阅,检索文献,学习,,hint_like_high,70-90,80,关联度较高,
444,惆怅,惬意,情感,,same_category_mid,60-70,30,语义不同,
889,卫星,烦躁,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
769,皮雕,现场呈现,文化,,nonsense_low,0-20,2,毫无关联,
241,上网,信号满,生活,,hint_like_high,70-90,70,信号满容易联想到手机或者WIFI,
630,郑和,鲲鹏,人物,,cross_category_low,0-30,7,二者不搭界,
187,投笔从戎,奔赴战场,典故,,hint_like_high,70-90,70,后者没有描述到投笔的含义,
32,小溪,小溪,风景,,same_answer_exact,95-100,100,完全一样,
55,张学友,张学友,歌手,,same_answer_exact,95-100,100,完全一样,
234,相声,包袱连连,文化,,hint_like_high,70-90,80,关联度较高,
521,惬意,草船借箭,感情,,cross_category_low,0-30,20,语义不同,
625,欣喜,批改,情感,,cross_category_low,0-30,7,二者不搭界,
784,蔡依林,发呆,歌手,,nonsense_low,0-20,2,毫无关联,
191,预习,先熟悉,学习,,hint_like_high,70-90,90,很接近,
405,村民,影子,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
391,麻花,汤圆,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
316,熬夜,网购,生活,,same_category_mid,60-70,20,关联度低,
479,戏曲,皮影,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
301,晴天,平凡之路,歌曲,,same_category_mid,60-70,20,都为歌曲，但联想度很低,
888,望梅止渴,追剧,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
484,图穷匕见,破釜沉舟,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
189,梁静茹,情歌,歌手,,hint_like_high,70-90,50,关联度中等,
853,河伯,河伯,神话,,exact_match,98-100,100,完全一致,
535,妖精尾巴,星座,动漫,,cross_category_low,0-30,5,二者不搭界,
445,小暑,万圣节,节日,,same_category_mid,60-70,30,都是节日，但关联度不高,
439,画龙点睛,画地为牢,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
768,方案,摘记,工作,,nonsense_low,0-20,2,毫无关联,
721,孤寂,路线阻挡,情感,,nonsense_low,0-20,2,毫无关联,
393,愤怒,烦躁,感情,,same_category_mid,60-70,30,语义不同,
425,煎饼,甜品,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
383,溪流,稻田,风景,,same_category_mid,60-70,20,都是风景，但关联度不高,
704,释怀,化形,情感,,nonsense_low,0-20,2,毫无关联,
897,打卡,网球王子,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
687,触龙说赵,祭灶,典故,,nonsense_low,0-20,2,毫无关联,
690,借刀杀人,月饼,典故,,nonsense_low,0-20,2,毫无关联,
680,订房,亮起来,旅游,,nonsense_low,0-20,2,毫无关联,
818,猫咪,刘备,锚点词,,hard_negative_low,0-20,2,无关对照,
778,井水不犯,传递流程,歇后语,,nonsense_low,0-20,2,毫无关联,
192,画地为牢,自我束缚,成语,,hint_like_high,70-90,80,关联度较高,
894,竹编,值班,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
516,失落,压抑,感情,,same_category_mid,60-70,60,都是负面情绪,
715,刀剑神域,对齐,动漫,,nonsense_low,0-20,2,毫无关联,
174,红豆,温柔,歌曲,,hint_like_high,70-90,30,后者仅是前者的一种情绪表达，关联度不高,
81,下线,关闭功能,工作,,hint_like_high,70-90,20,下线包含关闭的意思但关联度确实不高,
589,苏轼,居安思危,人物,,cross_category_low,0-30,7,二者不搭界,
461,郁闷,惋惜,情感,,same_category_mid,60-70,30,语义不同,
83,挑灯夜战,熬到很晚,成语,,hint_like_high,70-90,80,意思接近但后者非成语,
697,司马光,亲切感,人物,,nonsense_low,0-20,2,毫无关联,
421,草原,林间,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
558,王安石,青之驱魔师,人物,,cross_category_low,0-30,7,二者不搭界,
225,租房,合同,生活,,hint_like_high,70-90,50,后者范围较广,
471,岳飞,李时珍,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
869,欣慰,欣慰,感情,,exact_match,98-100,100,完全一致,
435,夜曲,晴天,歌曲,,same_category_mid,60-70,60,关联度中等,
504,斗罗大陆,死神,动漫,,same_category_mid,60-70,50,关联度中等,
631,露台,复盘,旅游,,cross_category_low,0-30,7,二者不搭界,
655,实验,旋转,学习,,cross_category_low,0-30,7,二者不搭界,
197,阅读,沉浸,学习,,hint_like_high,70-90,80,后者较容易猜测到前者,
470,外星人,星球,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
556,守卫,午休,狼人杀,,cross_category_low,0-30,7,二者不搭界,
531,三令五申,超新星,典故,,cross_category_low,0-30,2,二者不搭界,
80,跳跃,跳跃,动作,,same_answer_exact,95-100,100,完全一样,
298,副本,开荒,游戏,,same_category_mid,60-70,70,关联度较高,
757,沙拉,近乎无物,美食,,nonsense_low,0-20,2,毫无关联,
513,木星,火星,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
428,八面玲珑,杯弓蛇影,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
760,馄饨,等待对局,美食,,nonsense_low,0-20,2,毫无关联,
129,望远镜,天文器,宇宙,,hint_like_high,70-90,60,包含关系,
885,冷淡,焦虑,情感,,hard_negative_low,0-20,20,跨类无关（需人工复核）,
664,蛋挞,自豪,美食,,cross_category_low,0-30,7,二者不搭界,
113,外卖,门口取,生活,,hint_like_high,70-90,55,有关联，但联想程度不高,
498,教程,公会,游戏,,same_category_mid,60-70,40,都是游戏，但关联度不高,
710,听课,守岁,学习,,nonsense_low,0-20,2,毫无关联,
799,进击的巨人,心里一惊,动漫,,nonsense_low,0-20,2,毫无关联,
57,霜降,霜降,节日,,same_answer_exact,95-100,100,完全一样,
284,同舟共济,锦上添花,成语,,same_category_mid,60-70,60,种类相同，但意义不同,
330,欣赏,欣慰,情感,,same_category_mid,60-70,60,有相同的字但意思不对,
94,挥手,抬前臂,动作,,hint_like_high,70-90,90,意思接近,
544,小幸运,俯冲,歌曲,,cross_category_low,0-30,4,二者不搭界,
91,银河,亿万恒体,宇宙,,hint_like_high,70-90,80,意思接近但后者非宇宙,
583,月饼,热切,美食,,cross_category_low,0-30,7,二者不搭界,
529,值机,春分,旅游,,cross_category_low,0-30,6,二者不搭界,
653,疲惫,杨千嬅,感情,,cross_category_low,0-30,7,二者不搭界,
560,心疼,柳宗元,情感,,cross_category_low,0-30,7,二者不搭界,
63,灵笼,灵笼,动漫,,same_answer_exact,95-100,100,完全一样,
866,山脊,山脊,风景,,exact_match,98-100,100,完全一致,
29,露台,露台,旅游,,same_answer_exact,95-100,100,完全一样,
259,混血儿,可变阵营,狼人杀,,hint_like_high,70-90,90,很接近,
25,集章,集章,旅游,,same_answer_exact,95-100,100,完全一样,
755,元宵,绿垄,节日,,nonsense_low,0-20,2,毫无关联,
476,熬夜,晒衣,生活,,same_category_mid,60-70,20,语义不同,
645,讨论,鲁迅,学习,,cross_category_low,0-30,7,二者不搭界,
490,邮轮,看夜景,旅游,,same_category_mid,60-70,40,语义不同,
181,日报,每天写,工作,,hint_like_high,70-90,70,关联度接近,
150,策略,博弈思考,游戏,,hint_like_high,70-90,50,关联度中等,
797,远程,不受管束,工作,,nonsense_low,0-20,2,毫无关联,
54,徒步,徒步,旅游,,same_answer_exact,95-100,100,完全一样,
877,虹猫蓝兔,虹猫蓝兔,动漫,,exact_match,98-100,100,完全一致,
865,骑士,骑士,狼人杀,,exact_match,98-100,100,完全一致,
886,烤鸭,范仲淹,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
647,邯郸学步,刷牙,典故,,cross_category_low,0-30,7,二者不搭界,
684,稻香,攀向高处,歌曲,,nonsense_low,0-20,2,毫无关联,
170,真挚,情感纯粹,情感,,hint_like_high,70-90,80,关联度较高,
364,网球王子,铃芽之旅,动漫,,same_category_mid,60-70,50,关联度中等,
741,海湾,雾气起,风景,,nonsense_low,0-20,2,毫无关联,
713,哲学,稳定性,学科,,nonsense_low,0-20,2,毫无关联,
317,云雾,茶园,风景,,same_category_mid,60-70,20,关联度低,
763,气候,你是猪,学科,,nonsense_low,0-20,2,毫无关联,
934,解答,紧张,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
652,黑洞,惊喜,宇宙,,cross_category_low,0-30,7,二者不搭界,
623,狗咬吕洞宾,猎魔人,歇后语,,cross_category_low,0-30,7,二者不搭界,
508,猎魔人,梦魇,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
549,签证,指鹿为马,旅游,,cross_category_low,0-30,4,都是旅游，但关联度不高,
892,赶车,提问,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
596,全职猎人,馄饨,动漫,,cross_category_low,0-30,7,二者不搭界,
793,糖葫芦,火属性,美食,,nonsense_low,0-20,2,毫无关联,
61,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
469,收拾,午休,生活,,same_category_mid,60-70,20,语义不同,
257,依恋,想靠近,情感,,hint_like_high,70-90,50,后者范围较广,
501,白虎,玄女,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
254,守夜人,深更出手,狼人杀,,hint_like_high,70-90,50,形容这个身份，但狼人杀术语中不适用,
870,老子,老子,人物,,exact_match,98-100,100,完全一致,
859,预习,预习,学习,,exact_match,98-100,100,完全一致,
692,圣诞,虚惊一场,节日,,nonsense_low,0-20,2,毫无关联,
322,古城,云雾,风景,,same_category_mid,60-70,40,关联度低,
576,评审,镇魂街,工作,,cross_category_low,0-30,7,二者不搭界,
33,弹跳,弹跳,动作,,same_answer_exact,95-100,100,完全一样,
104,惊喜,猝不及防,情感,,hint_like_high,70-90,40,惊喜包含猝不及防但后者关联度确实不高,
606,关羽,盲人摸象,人物,,cross_category_low,0-30,7,二者不搭界,
261,先知,预言家,狼人杀,,hint_like_high,70-90,100,二者几乎相等,
546,seitai,点头,神话,,cross_category_low,0-30,6,二者不搭界,
547,里程碑,太阳系,工作,,cross_category_low,0-30,7,二者不搭界,
92,白露,地表湿,节日,,hint_like_high,70-90,80,意思接近但后者非节日,
457,行星,超新星,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
168,毛不易,创作,歌手,,hint_like_high,70-90,60,后者范围过大,
929,订房,三顾茅庐,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
171,周深,治愈,歌手,,hint_like_high,70-90,10,不搭界，周深没唱过治愈,
662,图穷匕见,连击,典故,,cross_category_low,0-30,7,二者不搭界,
499,租车,集章,旅游,,same_category_mid,60-70,40,都是旅游，但关联度不高,
443,猎魔人,机械狼,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
122,竹海,风起摇曳,风景,,hint_like_high,70-90,40,风吹过竹子,
400,塔防,手柄,游戏,,same_category_mid,60-70,30,都是游戏，但关联度不高,
328,银魂,魔女宅急便,动漫,,same_category_mid,60-70,50,均为动漫，但猜不到,
666,大暑,琴棋,节日,,cross_category_low,0-30,7,二者不搭界,
939,转身,按部就班,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
272,猪八戒照镜,夹在中间,歇后语,,hint_like_high,70-90,70,语义较为接近，但后者非歇后语,
639,卫星,果汁,宇宙,,cross_category_low,0-30,7,二者不搭界,
402,稻香,告白,歌曲,,same_category_mid,60-70,60,关联度中等,
765,数学,粽香,学科,,nonsense_low,0-20,2,毫无关联,
52,淋浴,淋浴,生活,,same_answer_exact,95-100,100,完全一样,
5,陈奕迅,陈奕迅,歌手,,same_answer_exact,95-100,100,完全一样,
348,屈原,诸葛亮,人物,,same_category_mid,60-70,30,都是历史人物，但关联度不高,
382,归纳,考试,学习,,same_category_mid,60-70,40,都是学习活动，但关联度不高,
519,解谜,升级,游戏,,same_category_mid,60-70,40,都是游戏，但关联度不高,
288,理发,淋浴,生活,,same_category_mid,60-70,10,完全猜不到,
251,镇魂街,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
488,羡慕,惊讶,感情,,same_category_mid,60-70,30,都是情感，但关联度不高,
737,熊出没,牺牲,动漫,,nonsense_low,0-20,2,毫无关联,
579,嫉妒,会议,感情,,cross_category_low,0-30,7,二者不搭界,
836,交接,交接,工作,,exact_match,98-100,100,完全一致,
456,培训,加班,工作,,same_category_mid,60-70,20,语义不同,
654,化学,狼人,学科,,cross_category_low,0-30,7,二者不搭界,
464,背诵,朗读,学习,,same_category_mid,60-70,40,都是学习，但关联度不高,
440,守护神,狼美人,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
918,俯冲,汇总,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
795,香道,挂起来,文化,,nonsense_low,0-20,2,毫无关联,
659,后来我们,划点,歌曲,,cross_category_low,0-30,7,二者不搭界,
370,郁闷,热切,情感,,same_category_mid,60-70,20,语义不同,
432,对牛弹琴,掩耳盗铃,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
534,命运之夜,山脊,动漫,,cross_category_low,0-30,2,二者不搭界,
584,鞠躬,精卫,动作,,cross_category_low,0-30,7,二者不搭界,
132,刮骨疗毒,壮士断腕,典故,,hint_like_high,70-90,40,情感上有联系，但前者属于关羽，华佗，三国独有,
610,烤鱼,陶器,美食,,cross_category_low,0-30,7,二者不搭界,
806,杜甫,少陵野老,人物,,alias_synonym_high,85-95,90,人物号,
577,跟踪,杜甫,工作,,cross_category_low,0-30,7,二者不搭界,
483,妖精尾巴,一人之下,动漫,,same_category_mid,60-70,50,关联度中等,
518,瞎子摸象,铁公鸡,歇后语,,same_category_mid,60-70,30,都是歇后语，但关联度不高,
926,不良人,销假,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
177,烧饼,外脆内软,美食,,hint_like_high,70-90,60,后者范围过大,
590,祖冲之,讨论,人物,,cross_category_low,0-30,7,二者不搭界,
156,社会,人群,学科,,hint_like_high,70-90,50,关联度中等,
537,暴击,晚睡,游戏,,cross_category_low,0-30,6,二者不搭界,
571,天体,上线,学科,,cross_category_low,0-30,7,二者不搭界,
206,命运之夜,传说,动漫,,hint_like_high,70-90,40,关联度不高,
247,诸葛亮,卧龙,人物,,hint_like_high,70-90,99,二者几乎相等,
194,跳跃,落地缓冲,动作,,hint_like_high,70-90,60,关联度中等,
845,懊悔,懊悔,感情,,exact_match,98-100,100,完全一致,
838,编钟,编钟,文化,,exact_match,98-100,100,完全一致,
750,杯水车薪,母子转变,歇后语,,nonsense_low,0-20,2,毫无关联,
276,戏曲,票友捧场,文化,,hint_like_high,70-90,50,后者范围较广,
674,薛之谦,满足,歌手,,cross_category_low,0-30,7,二者不搭界,
829,黔驴技穷,黔驴技穷,典故,,exact_match,98-100,100,完全一致,
798,碑刻,篾条成形,文化,,nonsense_low,0-20,2,毫无关联,
472,言叶之庭,画江湖,动漫,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
311,锦上添花,顺水推舟,成语,,same_category_mid,60-70,20,二者关联度低,
166,停下,不再动,动作,,hint_like_high,70-90,80,关联度较高,
332,收拾,丢垃圾,生活,,same_category_mid,60-70,70,关联度较高,
66,加班,加班,工作,,same_answer_exact,95-100,100,完全一样,
6,挑灯夜战,挑灯夜战,成语,,same_answer_exact,95-100,100,完全一样,
75,走位,走位,游戏,,same_answer_exact,95-100,100,完全一样,
468,青龙,刑天,神话,,same_category_mid,60-70,40,都是神话，但关联度不高,
808,哪吒,三太子,神话,,alias_synonym_high,85-95,90,角色称谓,
307,大禹,盘瓠,神话,,same_category_mid,60-70,30,二者关联度低,
12,日出,日出,风景,,same_answer_exact,95-100,100,完全一样,
554,惋惜,铁公鸡,情感,,cross_category_low,0-30,7,二者不搭界,
586,值班,狗尾续貂,工作,,cross_category_low,0-30,7,二者不搭界,
118,处暑,热退去,节日,,hint_like_high,70-90,60,对处暑的解释,
616,入职,语文,工作,,cross_category_low,0-30,7,二者不搭界,
273,郁闷,想叹气,情感,,hint_like_high,70-90,80,关联度较高,
581,掉落,许嵩,游戏,,cross_category_low,0-30,7,二者不搭界,
386,嫉妒,释然,感情,,same_category_mid,60-70,30,语义不同,
688,评弹,降雨量,文化,,nonsense_low,0-20,2,毫无关联,
85,化学,溶液配比,学科,,hint_like_high,70-90,50,化学包含溶液配比但后者只是前者的一个方面,
