id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
21,老虎头上,完璧归赵,歇后语,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.434,hard_mining_v27
22,死神,命运之夜,动漫,,near_synonym_high,68-78,73,hard_positive_same_cat_0.670,hard_mining_v27
23,落座,头朝下,动作,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
24,天体,天文,学科,,near_synonym_high,75-85,80,hard_positive_same_cat_0.750,hard_mining_v27
25,辛弃疾,弃医从文,人物,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
26,抄写,重复誊录,学习,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
27,负薪读书,三令五申,典故,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
28,嘴不能说,哑巴吃黄连,歇后语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
29,登顶,托运,旅游,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
30,刮骨疗毒,借刀杀人,典故,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
31,冷淡,掩耳盗铃,情感,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
32,兴奋,情绪高,感情,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
33,鹤立鸡群,后来,成语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.565,hard_mining_v27
34,李清照,王羲之,人物,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
35,雪峰,溪流,风景,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
36,白痴,全职猎人,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.510,hard_mining_v27
37,香草美人,狼美人,狼人杀,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
38,爱国忠魂,花木兰,人物,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
39,鸡犬升天,互相无扰,歇后语,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
40,白胎釉面,陶瓷,文化,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
41,画饼充饥,负薪读书,成语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.505,hard_mining_v27
42,处方,医学,学科,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
43,庙会,评弹,文化,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
44,复习,口语表达,学习,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
45,敬佩,害怕,情感,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.558,hard_mining_v27
46,月饼,场景,美食,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
47,王菲,单人表演,歌手,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
48,汇总,周报,工作,,near_synonym_high,72-82,77,hard_positive_same_cat_0.708,hard_mining_v27
49,归纳,观察,学习,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
50,孙燕姿,女魃,歌手,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.459,hard_mining_v27
51,潜伏,蹲下,动作,,related_mid,56-66,61,hard_positive_same_cat_0.544,hard_mining_v27
52,蓝绿色,金星,宇宙,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
53,挟天子,无奈,典故,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.458,hard_mining_v27
54,暴击,盗贼,游戏,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.677,hard_mining_v27
55,龙猫,熊,动漫,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.578,hard_mining_v27
56,聊斋志异,白居易,人物,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
57,拓印,王羲之,文化,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.592,hard_mining_v27
58,号令诸侯,单刀赴会,典故,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
59,小暑,小暑,节日,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
60,抬手,挥手,动作,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
61,听课,连麦,学习,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
62,玄女,贾宝玉,神话,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.648,hard_mining_v27
63,音乐,蔡依林,学科,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
64,肉夹馍,茶壶里煮饺,美食,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.537,hard_mining_v27
65,盘古,青龙,神话,,near_synonym_high,65-75,70,hard_positive_same_cat_0.640,hard_mining_v27
66,父亲节,重阳,节日,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
67,水星,水星,宇宙,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
68,红豆,舞台,歌曲,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
69,拉怪,暴击,游戏,,near_synonym_high,69-79,74,hard_positive_same_cat_0.678,hard_mining_v27
70,夜色,夜色,风景,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
71,理解,看懂,学习,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
72,批改,做实验,学习,,related_mid,60-70,65,hard_positive_same_cat_0.582,hard_mining_v27
73,徒劳碰撞,以卵击石,成语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
74,七夕,圣斗士,节日,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.489,hard_mining_v27
75,暗处跟随,影子,狼人杀,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
76,踮脚,激昂,动作,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.470,hard_mining_v27
77,螺蛳粉,祝融,美食,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.642,hard_mining_v27
78,生物,天体,学科,,near_synonym_high,71-81,76,hard_positive_same_cat_0.697,hard_mining_v27
79,默写,投笔从戎,学习,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.450,hard_mining_v27
80,无聊,寂寞,感情,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
81,自失所长,邯郸学步,典故,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
82,海岸,山脊,风景,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
83,黑洞,时空扭曲,宇宙,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
84,卫星,火箭,宇宙,,near_synonym_high,68-78,73,hard_positive_same_cat_0.669,hard_mining_v27
85,辛弃疾,端午,人物,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.485,hard_mining_v27
86,熊,白狼,狼人杀,,near_synonym_high,66-76,71,hard_positive_same_cat_0.641,hard_mining_v27
87,气候,公式推导,学科,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
88,芒种,立春,节日,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
89,镇魂街,银魂,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
90,匆匆那年,回忆,歌曲,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
91,小溪,湖畔,风景,,near_synonym_high,74-84,79,hard_positive_same_cat_0.721,hard_mining_v27
92,轨道,地铁站,宇宙,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
93,情歌,告白,歌曲,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
94,春分,豆花,节日,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.642,hard_mining_v27
95,哲学,策略,学科,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.461,hard_mining_v27
96,教程,培训,游戏,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.522,hard_mining_v27
97,花鼓,花海,文化,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.520,hard_mining_v27
98,秃子头上,秃子头上,歇后语,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
99,盘腿,过程,动作,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
100,农学,农学,学科,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
101,斗破苍穹,邪语,动漫,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
102,游戏王,刀剑神域,动漫,,related_mid,47-57,52,hard_positive_same_cat_0.448,hard_mining_v27
103,先定规则,约法三章,典故,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
104,守护神,守夜人,狼人杀,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
105,学习,文学,学科,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
106,挤压,压抑,动作,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.531,hard_mining_v27
107,后来,后来我们,歌曲,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
108,邓紫棋,表达,歌手,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
109,蹒跚,前进,动作,,near_synonym_high,67-77,72,hard_positive_same_cat_0.656,hard_mining_v27
110,暗能量,虹猫蓝兔,宇宙,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
111,音乐,气象,学科,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
112,梯田,古拱,风景,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
113,披萨,串成排,美食,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
114,空荡,火星,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
115,烧烤,通风,美食,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.443,hard_mining_v27
116,年画,年画,文化,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
117,豆浆,烤鱼,美食,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
118,贾宝玉,秦时明月,人物,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
119,岳飞,张衡,人物,,near_synonym_high,75-85,80,hard_positive_same_cat_0.733,hard_mining_v27
120,蒲松龄,嫦娥,人物,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.557,hard_mining_v27
121,盘腿,盘腿,动作,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
122,冲茶,外卖,生活,,related_mid,50-60,55,hard_positive_same_cat_0.487,hard_mining_v27
123,懊悔,孤独,感情,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
124,朗读,上课,学习,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
125,淋浴,雨水,生活,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.370,hard_mining_v27
126,千与千寻,虚灵,动漫,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
127,露台,大暑,旅游,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.445,hard_mining_v27
128,柳宗元,程门立雪,人物,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.461,hard_mining_v27
129,弓步,迈步,动作,,near_synonym_high,74-84,79,hard_positive_same_cat_0.729,hard_mining_v27
130,哲学,逻辑,学科,,near_synonym_high,75-85,80,hard_positive_same_cat_0.735,hard_mining_v27
131,班固,指鹿为马,人物,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.521,hard_mining_v27
132,写作,评弹,学习,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.436,hard_mining_v27
133,翻译,上课,学习,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
134,溪流,溪流,风景,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
135,抄写,习用语,学习,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
136,初热,立冬,节日,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
137,统计,抽样调查,学科,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
138,里程碑,同步节点,工作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
139,戏曲,民间说法,文化,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
140,向导,夜游,旅游,,related_mid,55-65,60,hard_positive_same_cat_0.539,hard_mining_v27
141,相柳,岳飞,神话,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.505,hard_mining_v27
142,望向远方,看海,旅游,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
143,汇总,归纳,工作,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
144,心猿意马,狗尾续貂,成语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.620,hard_mining_v27
145,范仲淹,相柳,人物,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.415,hard_mining_v27
146,皮雕,石面铭文,文化,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
147,测验,闯关,学习,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
148,开心,日常,感情,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
149,屈身求恕,负荆请罪,典故,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
150,麻辣烫,西王母,美食,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.519,hard_mining_v27
151,立秋,九州,节日,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
152,郑板桥,弃医从文,人物,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
153,预言家,吹笛者,狼人杀,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
154,星球,美术,宇宙,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
155,尴尬,愧疚,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
156,值班,排位,工作,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.517,hard_mining_v27
157,刷本,读档,游戏,,near_synonym_high,75-85,80,hard_positive_same_cat_0.732,hard_mining_v27
158,宇宙物,天王星,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
159,专门处理,对症下药,成语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
160,妖精尾巴,杖头木偶,动漫,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
161,熊,邻座提示,狼人杀,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
162,瞎子戴眼镜,秃子头上,歇后语,,near_synonym_high,68-78,73,hard_positive_same_cat_0.667,hard_mining_v27
163,拍照点,集章,旅游,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
164,杯水车薪,杯水车薪,成语,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
165,轮岗,首领,工作,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.457,hard_mining_v27
166,湖畔,湖畔,风景,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
167,蜻蜓点水,心猿意马,歇后语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.575,hard_mining_v27
168,白蛇缘起,龙珠,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
169,酥脆,豆浆,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
170,后退,窘迫,动作,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
171,引敌聚堆,副本,游戏,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
172,体面,最美的期待,歌曲,,near_synonym_high,69-79,74,hard_positive_same_cat_0.672,hard_mining_v27
173,玄女,黄帝时,神话,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
174,关羽,蚩尤,人物,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.676,hard_mining_v27
175,海湾,海岸,风景,,near_synonym_high,65-75,70,hard_positive_same_cat_0.631,hard_mining_v27
176,木星,神话神,宇宙,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
177,湖畔,枝叶相拥,风景,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
178,换汇,出境,旅游,,related_mid,58-68,63,hard_positive_same_cat_0.565,hard_mining_v27
179,入职,招聘,工作,,near_synonym_high,72-82,77,hard_positive_same_cat_0.710,hard_mining_v27
180,理财,存钱,生活,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
181,持之以恒,弱攻强,成语,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
182,心猿意马,烦躁,成语,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
183,麒麟,关羽,神话,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.500,hard_mining_v27
184,瞎子摸象,老马识途,歇后语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
185,外星人,超新星,宇宙,,related_mid,55-65,60,hard_positive_same_cat_0.537,hard_mining_v27
186,答辩,句式训练,学习,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
187,洗碗,小笼包,生活,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.442,hard_mining_v27
188,漫步,打卡路,旅游,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
189,丢垃圾,褶子多,生活,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
190,发面,麻辣烫,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
191,阴阳路,通灵师,狼人杀,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
192,地球,海洋,宇宙,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.601,hard_mining_v27
193,教育,语文,学科,,near_synonym_high,65-75,70,hard_positive_same_cat_0.631,hard_mining_v27
194,单机,新手,游戏,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
195,有条不紊,井然有序,成语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
196,代数,统计,学科,,near_synonym_high,67-77,72,hard_positive_same_cat_0.658,hard_mining_v27
197,哆啦A梦,樱桃小丸子,动漫,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
198,祝融,天气之子,神话,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
199,交付,订房,工作,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.494,hard_mining_v27
200,害臊,羞涩,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
201,美术,艺术,学科,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
202,兴奋,感动,感情,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.632,hard_mining_v27
203,愧疚,寂寞,情感,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
204,紧张,状态,感情,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
205,纸上谈兵,叶公好龙,典故,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.485,hard_mining_v27
206,光年之外,震撼,歌曲,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.654,hard_mining_v27
207,护理,社会,学科,,near_synonym_high,65-75,70,hard_positive_same_cat_0.635,hard_mining_v27
208,咒术回战,棕兽,动漫,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
209,驯熊师,理发,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.588,hard_mining_v27
210,取件,打印,生活,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
211,恒星,生物,宇宙,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.438,hard_mining_v27
212,周杰伦,舞台,歌手,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
213,守夜人,守卫,狼人杀,,near_synonym_high,75-85,80,hard_positive_same_cat_0.780,hard_mining_v27
214,蔡依林,梁静茹,歌手,,near_synonym_high,75-85,80,hard_positive_same_cat_0.754,hard_mining_v27
215,登机,转机,旅游,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
216,貔貅,玄鸟,神话,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
217,剪纸,万圣节,文化,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.358,hard_mining_v27
218,起床,早起,生活,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
219,大雪,小幸运,节日,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.480,hard_mining_v27
220,登机,通勤,旅游,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.390,hard_mining_v27
221,舞狮,奔跑,文化,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.447,hard_mining_v27
222,螺蛳粉,语义,美食,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
223,归拢笔记,收拾,生活,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
224,愧疚,惆怅,情感,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
225,公会,团体,游戏,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
226,夏目友人帐,关联,动漫,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
227,愤懑,愧疚,情感,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
228,镇魂街,破魔,动漫,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
229,盘腿,交叉坐,动作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
230,弥合过失,亡羊补牢,成语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
231,鼓点齐鸣,龙舟,文化,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
232,材料,光年,学科,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.429,hard_mining_v27
233,和尚打伞,吹笛者,歇后语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
234,敬佩,敬佩,情感,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
235,谷雨,风土,节日,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
236,小馅团,小笼包,美食,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
237,猪八戒照镜,猪八戒照镜,歇后语,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
238,圣职,祭司,狼人杀,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
239,满足,得偿所愿,感情,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
240,理发,杀手,生活,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
241,白蛇缘起,酆都,动漫,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.552,hard_mining_v27
242,搬家,通勤,生活,,related_mid,63-73,68,hard_positive_same_cat_0.620,hard_mining_v27
243,小年,小幸运,节日,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.527,hard_mining_v27
244,丹霞,麻花,风景,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.481,hard_mining_v27
245,植物,油菜花,学科,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.522,hard_mining_v27
246,夏至,白昼长,节日,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
247,前进,向前,动作,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
248,豆花,糖葫芦,美食,,near_synonym_high,68-78,73,hard_positive_same_cat_0.665,hard_mining_v27
249,共工,岳飞,神话,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.536,hard_mining_v27
250,汇总,整理,工作,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
251,排查,测试,工作,,near_synonym_high,72-82,77,hard_positive_same_cat_0.703,hard_mining_v27
252,失望,平静,感情,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
253,女娲,长生桃,神话,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
254,后来,告白气球,歌曲,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
255,孙悟空,十殿首,人物,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
256,林间,茂密植被,风景,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
257,控制移动,走位,游戏,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
258,惬意,愤懑,感情,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.547,hard_mining_v27
259,程门立雪,稼轩,典故,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
260,民宿,订房,旅游,,related_mid,61-71,66,hard_positive_same_cat_0.591,hard_mining_v27
261,排查,观察,工作,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
262,最好避开,瓜田李下,歇后语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
263,青花瓷,弹词,歌曲,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
264,未闻花名,光年之外,动漫,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.608,hard_mining_v27
265,听课,预言家,学习,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.404,hard_mining_v27
266,海湾,海湾,风景,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
267,汇总,下段安排,工作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
268,一拳超人,老虎头上,动漫,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.527,hard_mining_v27
269,通风,做梦,生活,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
270,秧歌,楹联,文化,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
271,起床,早晨,生活,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
272,越剧,那英,文化,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.559,hard_mining_v27
273,落地,落地,工作,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
274,引力波,相关,宇宙,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
275,应龙,飞天,神话,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
276,海阔天空,妖精尾巴,歌曲,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
277,心猿意马,听者不解,成语,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
