id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
86,民宿,民宿,旅游,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
87,守卫,不息,狼人杀,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
88,文学,学习内容,学科,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
89,哆啦A梦,哆啦A梦,动漫,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
90,装修,材料拼接,生活,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
91,抬头,杨戬,动作,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
92,樱花,成片盛放,风景,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
93,讨论要点,立项,工作,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
94,依恋,望远镜,情感,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
95,篆刻,石上成印,文化,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
96,副本,轮岗,游戏,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
97,雪中送炭,雪中送炭,成语,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
98,香道,劲道,文化,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
99,实验,奶茶,学习,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
100,青龙,语义,神话,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
101,告白气球,龙珠,歌曲,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
102,漆器,一拳超人,文化,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
103,打卡,俯冲,旅游,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
104,头朝下,侧步,动作,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
105,悬崖,山谷,风景,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
106,点头,点头,动作,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
107,大尺度,光年,宇宙,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
108,层层挑战,卡关,游戏,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
109,混血儿,端午,狼人杀,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
110,女巫,音乐,狼人杀,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
111,年画,刷墙,文化,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
112,蛋挞,煎烩,美食,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
113,女巫,假象,狼人杀,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
114,俯卧,短歇,动作,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
115,贾宝玉,天文,人物,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
116,三明治,语义,美食,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
117,小行星,生物居,宇宙,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
118,自驾,巡游,旅游,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
119,狼人,木星,狼人杀,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
120,影子,巫师,狼人杀,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
121,彩带流动,森林,风景,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
122,串成排,牛排,美食,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
123,花海,樱花,风景,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
124,草原,云海,风景,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
125,对牛弹琴,如同白说,成语,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
126,炸鸡,陶瓷,美食,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
127,委屈,委屈,感情,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
128,逛馆,集章,旅游,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
129,影子,暂停随便,狼人杀,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
130,灯还亮,瞎子点灯,歇后语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
131,目瞪口,懊悔,情感,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
132,瞎子戴眼镜,老鼠过街,歇后语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
133,愤懑,公会,情感,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
134,化学,恒星,学科,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
135,熊出没,负荆请罪,动漫,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
136,小葱拌豆腐,轻声安抚,歇后语,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
137,订票,毛遂自荐,旅游,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
138,狼骑士,醒木,狼人杀,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
139,夏至,做梦,节日,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
140,自责,愧疚,情感,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
141,屈身求恕,负荆请罪,典故,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
142,露台,草地,旅游,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
143,忍痛医治,刮骨疗毒,典故,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
144,统计,划点,学科,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
145,哲学,知识论,学科,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
146,鬼灭之刃,秃子头上,动漫,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
147,煎饼,鸡蛋加,美食,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
148,女魃,金黄,神话,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
149,焦虑,激动,感情,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
150,狗尾续貂,嘴不能说,歇后语,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
151,脸谱鲜艳,越剧,文化,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
152,皮影,面带笑意,文化,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
153,拍景,拍照点,旅游,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
154,教育,瀑布,学科,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
155,猫哭耗子,排期,歇后语,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
156,祖冲之,海岸,人物,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
157,凿壁借光,负荆请罪,典故,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
158,七夕,大雪,节日,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
159,麻雀虽小,星球,歇后语,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
160,一箭双雕,两全其美,成语,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
161,欣赏,遗憾,情感,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
162,星座,小行星,宇宙,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
163,暴击,天文,游戏,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
164,值机,母亲节,旅游,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
165,模拟,听讲,学习,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
166,刺绣,刺绣,文化,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
167,黔驴技穷,一字千金,典故,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
168,三令五申,熊,典故,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
169,抬手,海岸,动作,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
170,恒星,行星,宇宙,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
171,远程,缓慢推进,工作,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
172,小溪,风土,风景,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
173,复习,会议,学习,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
174,宇宙,天倾,宇宙,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
175,迈步,纸鸢,动作,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
176,毛不易,星座,歌手,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
177,生物,一人之下,学科,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
178,起落有劲,起身,动作,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
179,龙猫,樱桃小丸子,动漫,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
180,母亲节,母亲节,节日,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
181,不良人,晴天,动漫,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
182,忐忑,忐忑,感情,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
183,吃醋,愤怒,感情,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
184,雨水,寒意重,节日,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
185,宇宙物,天王星,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
186,收拾,收拾,生活,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
187,三令五申,三令五申,典故,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
188,夸父,十五夜,神话,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
189,借刀杀人,合成,典故,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
190,画江湖,琴棋,动漫,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
191,彗星,彗星,宇宙,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
192,教程,节点标,游戏,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
193,人物线索,名侦探柯南,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
194,鬼灭之刃,女巫,动漫,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
195,看海,看海,旅游,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
196,郑和,明代使节,人物,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
197,租房,租房,生活,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
198,起床,奶茶,生活,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
199,语文,猫哭耗子,学科,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
200,美少女战士,犬神,动漫,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
201,下线,休息日,工作,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
202,盲人摸象,蔡依林,成语,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
203,订房,订票,旅游,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
204,极光,大红斑,风景,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
205,祥瑞,白虎,神话,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
206,心猿意马,趁热打铁,成语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
207,虹猫蓝兔,刀剑神域,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
208,意外收获,惊喜,情感,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
209,车窗风景,登楼,旅游,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
210,登楼,温泉水汽,旅游,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
211,三顾茅庐,背水一搏,典故,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
212,管理,拉怪,学科,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
213,请假,处暑,工作,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
214,纸上谈兵,政治,典故,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
215,馒头,公转慢,美食,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
216,屈原,国粹,人物,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
217,愤怒,杯水车薪,感情,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
218,瓜田李下,民间说法,歇后语,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
219,抢首杀,猎人,狼人杀,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
220,白狼王,共工,狼人杀,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
221,烦躁,厌烦,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
222,身后是河,背水一战,典故,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
223,星球,繁殖机制,宇宙,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
224,行李,搭帐篷,旅游,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
225,下厨,炸鸡,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
226,平静,平静,情感,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
227,掩耳盗铃,蜻蜓点水,成语,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
228,政治,首领机制,学科,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
229,旋转,披萨,动作,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
230,社会,对齐,学科,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
231,匹配,驯熊师,游戏,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
232,柳宗元,登顶,人物,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
233,销假,轮流守岗,工作,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
234,以卵击石,徒步,成语,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
235,瞎子戴眼镜,羡慕,歇后语,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
236,手柄,下线,游戏,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
237,连击,一起打,游戏,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
238,照料,护理,学科,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
239,花灯,元旦,文化,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
240,培训,地理,工作,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
241,攻略,指路,旅游,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
242,魔术师,青花瓷,狼人杀,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
243,海洋,环境互动,学科,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
244,打野,打野,游戏,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
245,大暑,麦苗长,节日,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
246,洗漱,天空之城,生活,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
247,肆意妄为,借刀杀人,典故,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
248,嫉妒,向往他人,情感,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
249,猫哭耗子,猫哭耗子,歇后语,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
250,自豪,羞愧,感情,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
251,梁静茹,安心,歌手,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
252,石雕,石桥,文化,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
253,网球王子,起风了,动漫,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
254,孙悟空,鲲鹏,人物,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
255,观光,无聊,旅游,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
256,做笔记,影子,学习,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
257,果汁,果汁,美食,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
258,豆腐,咒术回战,美食,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
259,小溪,梯田,风景,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
260,悬崖,湖畔,风景,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
261,年画,迎春装饰,文化,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
262,安检,天王星,旅游,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
263,屈原,祝融,人物,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
264,思念,感动,情感,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
265,一箭双雕,石桥,成语,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
266,庄子,应龙,人物,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
267,谷雨,立春,节日,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
268,看展,熊,旅游,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
269,害怕,自己吓自己,感情,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
270,防困读书,挟天子,典故,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
271,连击,轮岗,游戏,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
272,体面,情感纯粹,歌曲,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
273,相关,周杰伦,歌手,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
274,夔牛,司马光,神话,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
275,行星,周报,宇宙,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
