id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
79,默写,投笔从戎,学习,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.450,hard_mining_v27
8690,迅速推进,趁热打铁,成语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
5148,感动,感动,情感,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
3321,划点,属性提高,学习,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
5589,摘记,摘记,学习,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
5364,俯身,弯膝下沉,动作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
3609,统计,光年,学科,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.622,hard_mining_v27
8394,副本,远程,游戏,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.437,hard_mining_v27
3771,演示,知识,学习,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
9535,汤圆,庙会,美食,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
13672,王力宏,寓言高手,歌手,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
5416,购物,订票,生活,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.460,hard_mining_v27
10211,井然有序,谁也不管,成语,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
6122,石桥,神鸟,风景,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
12620,四面楚歌,无奈,典故,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.476,hard_mining_v27
7716,登楼,塔防,旅游,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.484,hard_mining_v27
4427,郁闷,状态,情感,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
12140,白狼,村民,狼人杀,,near_synonym_high,74-84,79,hard_positive_same_cat_0.721,hard_mining_v27
11011,指鹿为马,张衡,典故,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.593,hard_mining_v27
6606,立秋,夜空亮,节日,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
12594,面条,发面,美食,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
11151,欣慰,厌烦,情感,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
4075,考试,培训,学习,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.570,hard_mining_v27
6807,黑执事,禁言长老,动漫,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
8493,预言家,白虎,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.503,hard_mining_v27
8716,灰心,伤心,感情,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
12952,轻松,十分盼,感情,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
5623,转身,控制移动,动作,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
13607,草屋拜访,纸上谈兵,典故,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
6037,大招节奏,控蓝,游戏,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
7229,订房,购物,旅游,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.519,hard_mining_v27
10011,失望,失望,感情,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
12878,歌词,毛不易,歌手,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
2831,命运之夜,邪语,动漫,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
7824,查阅,写下评语,学习,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
13562,风之谷,波次怪,动漫,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
11117,拉怪,狼王,游戏,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.434,hard_mining_v27
614,逛馆,黑屏转,旅游,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
10179,负薪读书,理财,典故,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.502,hard_mining_v27
6101,光滑顶端,秃子头上,歇后语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
1955,夸父,十五夜,神话,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
9901,守夜人,场景,狼人杀,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
5421,前进,表示赞,动作,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
4780,女娲,秦始皇,人物,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
738,小笼包,语义,美食,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
3434,摘记,课程,学习,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
8985,惊恐,忐忑,情感,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
12254,邯郸学步,杯弓蛇影,典故,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.492,hard_mining_v27
1742,空间站,塔防,宇宙,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
6140,复活,升级,游戏,,related_mid,52-62,57,hard_positive_same_cat_0.505,hard_mining_v27
10443,会议,落地,工作,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
10108,恒星,行星,宇宙,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
5660,惊讶,惊喜,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
7662,心酸,烦闷,情感,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
4535,妖精尾巴,妖精尾巴,动漫,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
11171,陶瓷,农作,文化,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
3251,紧张,担忧,情感,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
2886,起床,起床,生活,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
3333,岩块,礁石,风景,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
13266,悲伤,无聊,感情,,related_mid,52-62,57,hard_positive_same_cat_0.505,hard_mining_v27
12046,清明,东晋,节日,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
7127,流星雨,特征,宇宙,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
7555,午休,延长工时,生活,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
9912,晚霞,油菜花,风景,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
1057,担忧,惊讶,情感,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.621,hard_mining_v27
11740,培训,日报,工作,,related_mid,51-61,56,hard_positive_same_cat_0.492,hard_mining_v27
164,杯水车薪,杯水车薪,成语,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
9347,遛狗,牧场,风景,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
8626,王菲,狐妖小红娘,歌手,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
4578,花木兰,石桥,人物,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
8360,悬崖,深沟狭长,风景,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
8248,超新星,爆发,宇宙,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
3897,地球,地质,宇宙,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.602,hard_mining_v27
2232,小礼物,甜品,美食,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
13484,兴奋,激昂,感情,,near_synonym_high,68-78,73,hard_positive_same_cat_0.670,hard_mining_v27
4784,逛街,商场走,生活,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
5367,你的名字,青花瓷,歌曲,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
4826,晒衣,晒衣,生活,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
9,极光,植物,风景,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.517,hard_mining_v27
3190,背包,露营,旅游,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
7846,霜降,白露,节日,,related_mid,58-68,63,hard_positive_same_cat_0.561,hard_mining_v27
8351,熊,心里过意不去,狼人杀,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
13316,波次怪,探图,游戏,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
6838,判定,评审,工作,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
13587,盘瓠,神鸟,神话,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
4220,体力消耗,运动,生活,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
4465,负薪读书,负薪读书,典故,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
8175,祖冲之,班固,人物,,near_synonym_high,75-85,80,hard_positive_same_cat_0.774,hard_mining_v27
2239,溪流,山林,风景,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
11667,雷公,麒麟,神话,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
1093,升职,操作说明,工作,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
13537,签证,办理交接,旅游,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
10601,开荒,属性提高,游戏,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
8274,小葱拌豆腐,轻声安抚,歇后语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
3842,高山流水,纸上谈兵,典故,,related_mid,52-62,57,hard_positive_same_cat_0.509,hard_mining_v27
8345,逛街,订房,生活,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.343,hard_mining_v27
8754,应龙,毒人,神话,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
4667,谷雨,关羽,节日,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
6128,步行区,通勤,生活,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
10632,一箭双雕,后段逊色,成语,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
6527,集章,打野,旅游,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.434,hard_mining_v27
2123,咒术回战,咒术回战,动漫,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
11662,蔡依林,评弹,歌手,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.691,hard_mining_v27
5011,鬼狐故事,咒术回战,动漫,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
7527,瀑布,瓜田李下,风景,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.522,hard_mining_v27
7324,计算,光年,学科,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.469,hard_mining_v27
13184,再加亮点,锦上添花,成语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
6644,夜游,夜色,旅游,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.529,hard_mining_v27
6720,重阳,端午味,节日,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
6090,杯水车薪,掩耳盗铃,歇后语,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.700,hard_mining_v27
3462,龙舟,评弹,文化,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
12028,劲道,京剧,文化,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
6199,月饼,兔子尾巴,美食,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.390,hard_mining_v27
11896,猎人,战绩,狼人杀,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
277,心猿意马,听者不解,成语,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
5616,需求,排位,工作,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.519,hard_mining_v27
9604,刘德华,麒麟,歌手,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
8794,沙盒,转瞬即逝,游戏,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
477,失望,无奈,感情,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.527,hard_mining_v27
6765,卫星,夜空暗,宇宙,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
12417,晴天,事迹,歌曲,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
1056,最美的期待,体面,歌曲,,near_synonym_high,69-79,74,hard_positive_same_cat_0.672,hard_mining_v27
3949,二十四节气之一,粽子,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
3292,登顶,山谷,旅游,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.532,hard_mining_v27
7982,心猿意马,理解失真,成语,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
11712,悬梁刺股,墙头草,典故,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.465,hard_mining_v27
11526,面条,馄饨,美食,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
1251,抽卡,骑士,游戏,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.447,hard_mining_v27
3957,平和,迷惘,感情,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
7899,牧场,饲养者,风景,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
8883,卧薪尝胆,刻苦自励,典故,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
2966,批改,调休,学习,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.461,hard_mining_v27
10950,麻花,油菜花,风景,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
9369,生菜盘,寿司,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
2302,许嵩,邪语,歌手,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
12733,迷茫,失落,感情,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
1136,向导,一路走,旅游,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
1337,王安石,鲁迅,人物,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
1216,猪八戒照镜,八面玲珑,成语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
7868,高山流水,历史事件,典故,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
5413,掩耳盗铃,冷淡,成语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
6274,推挡,俯冲,动作,,related_mid,61-71,66,hard_positive_same_cat_0.591,hard_mining_v27
9175,心疼,委屈,情感,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.582,hard_mining_v27
4532,刷本,需求,游戏,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.467,hard_mining_v27
9937,元宵,字谜,节日,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
5379,如同白说,对牛弹琴,成语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
13487,躲起来,隐狼,狼人杀,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
4142,元宵,汤圆,美食,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
3658,流星雨,光点坠,宇宙,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
13355,烤鱼,演示,美食,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
13130,药学,文学,学科,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
9751,放翁,文天祥,人物,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
474,湖畔,植物,风景,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.404,hard_mining_v27
7099,打野,游玩,游戏,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
12879,迈步,走位,动作,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
136,初热,立冬,节日,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
12085,失望,挑灯夜战,感情,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
6053,困乏,疲惫,感情,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
8228,居安思危,同伙作恶,典故,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
4734,最美的期待,告白气球,歌曲,,near_synonym_high,68-78,73,hard_positive_same_cat_0.663,hard_mining_v27
9794,醒不来,禁锢者,狼人杀,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
1486,新手,入门者,游戏,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
2755,盘腿,弓步,动作,,near_synonym_high,65-75,70,hard_positive_same_cat_0.634,hard_mining_v27
2105,屈原,忘川汤,人物,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
10577,四面楚歌,毁船断退,典故,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
3735,铃芽之旅,妖怪,动漫,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
2534,光年,统计,宇宙,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.622,hard_mining_v27
11599,沙拉,酸奶,美食,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
518,守株待兔,常见表达,成语,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
7684,禁锢者,精卫,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.569,hard_mining_v27
8183,惆怅,疑惑,感情,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.558,hard_mining_v27
7185,木星,狼骑士,宇宙,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.424,hard_mining_v27
886,云海,云海,风景,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
3263,体验灯景,看展,旅游,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
3866,李白,应龙,人物,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
3484,化学,知识论,学科,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
12949,玄武,驱邪,神话,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
1432,雪峰,小雪,节日,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
4995,朱雀,岳飞,神话,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
7409,女魃,林黛玉,神话,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.609,hard_mining_v27
4429,最美的期待,妖精尾巴,歌曲,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.536,hard_mining_v27
3564,祥瑞,貔貅,神话,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
3025,曲艺,陶瓷,文化,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
4448,望梅止渴,望梅止渴,成语,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
11241,冷漠,情感淡薄,感情,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
7282,物理,地球,学科,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.469,hard_mining_v27
3009,组队,团体,游戏,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
12092,狗尾续貂,改正缺口,歇后语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
9070,年画,演员,文化,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.440,hard_mining_v27
7091,鲲鹏,文天祥,神话,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.624,hard_mining_v27
10982,船到桥头,清正廉洁,歇后语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
12054,老虎头上,一拳超人,歇后语,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.527,hard_mining_v27
4727,哪吒,指鹿为马,神话,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
4082,背出内容,默写,学习,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
8243,邓紫棋,李荣浩,歌手,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
8418,北宋臣,班固,人物,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
2526,背水一战,暂且远离,典故,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
5842,约法三章,叶公好龙,典故,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.485,hard_mining_v27
1756,文句珍贵,一字千金,典故,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
417,盗贼,可变阵,狼人杀,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
11544,彗星,引力波,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
13133,不舒畅,释然,感情,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
2509,外卖,托运,生活,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
7543,刑天,刑天,神话,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
7755,惆怅,舒一口气,情感,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
2585,地理,风土,学科,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
5173,匹配,策略,游戏,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
8643,韩愈,琵琶行,人物,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
5704,取件,取件,生活,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
5725,不良人,夜曲,动漫,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.643,hard_mining_v27
5789,守西,白虎,神话,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
2155,山谷,雪峰,风景,,near_synonym_high,71-81,76,hard_positive_same_cat_0.690,hard_mining_v27
5568,许嵩,龙珠,歌手,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.584,hard_mining_v27
267,汇总,下段安排,工作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
2960,麻辣烫,白饼,美食,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
12410,向导,体验,旅游,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
308,网购,小店买,生活,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
3578,你的名字,告白,动漫,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
4152,诵念,听讲,学习,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
2619,神采突出,画龙点睛,成语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
6682,伸手,抬手,动作,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
7055,麒麟,杨戬,神话,,related_mid,61-71,66,hard_positive_same_cat_0.593,hard_mining_v27
6046,祭司,夜里指引,狼人杀,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
