id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
61,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
62,张信哲,张信哲,歌手,,same_answer_exact,95-100,100,完全一样,
63,灵笼,灵笼,动漫,,same_answer_exact,95-100,100,完全一样,
64,粽子,粽子,美食,,same_answer_exact,95-100,100,完全一样,
65,咒术回战,咒术回战,动漫,,same_answer_exact,95-100,100,完全一样,
66,加班,加班,工作,,same_answer_exact,95-100,100,完全一样,
67,收拾,收拾,生活,,same_answer_exact,95-100,100,完全一样,
68,灌篮高手,灌篮高手,动漫,,same_answer_exact,95-100,100,完全一样,
69,梯田,梯田,风景,,same_answer_exact,95-100,100,完全一样,
70,鸡犬升天,鸡犬升天,歇后语,,same_answer_exact,95-100,100,完全一样,
71,冰川,冰川,风景,,same_answer_exact,95-100,100,完全一样,
72,果汁,果汁,美食,,same_answer_exact,95-100,100,完全一样,
73,麻辣烫,麻辣烫,美食,,same_answer_exact,95-100,100,完全一样,
74,材料,材料,学科,,same_answer_exact,95-100,100,完全一样,
75,走位,走位,游戏,,same_answer_exact,95-100,100,完全一样,
76,盲人摸象,盲人摸象,成语,,same_answer_exact,95-100,100,完全一样,
77,体面,体面,歌曲,,same_answer_exact,95-100,100,完全一样,
78,失落,失落,感情,,same_answer_exact,95-100,100,完全一样,
79,杯水车薪,杯水车薪,歇后语,,same_answer_exact,95-100,100,完全一样,
80,跳跃,跳跃,动作,,same_answer_exact,95-100,100,完全一样,
81,下线,关闭功能,工作,,hint_like_high,70-90,20,下线包含关闭的意思但关联度确实不高,
82,压抑,郁结,感情,,hint_like_high,70-90,60,都有抑郁的情感色彩但不完全一样,
83,挑灯夜战,熬到很晚,成语,,hint_like_high,70-90,80,意思接近但后者非成语,
84,美少女战士,变身,动漫,,hint_like_high,70-90,40,变身只是美少女战士的一个元素,
85,化学,溶液配比,学科,,hint_like_high,70-90,50,化学包含溶液配比但后者只是前者的一个方面,
86,湖泊,群山环抱,风景,,hint_like_high,70-90,30,群山环抱的未必是湖泊,
87,鸡犬升天,沾光跟着,歇后语,,hint_like_high,70-90,80,意思接近但后者非歇后语,
88,草船借箭,计谋,典故,,hint_like_high,70-90,70,后者包含前者,
89,合成,产出装备,游戏,,hint_like_high,70-90,80,合成包含产出装备但后者只是前者的一个方面,
90,预备役,待命,狼人杀,,hint_like_high,70-90,55,内容接近,
91,银河,亿万恒体,宇宙,,hint_like_high,70-90,80,意思接近但后者非宇宙,
92,白露,地表湿,节日,,hint_like_high,70-90,80,意思接近但后者非节日,
93,斗罗大陆,武魂,动漫,,hint_like_high,70-90,70,都为动漫,
94,挥手,抬前臂,动作,,hint_like_high,70-90,90,意思接近,
95,花木兰,巾帼英雄,人物,,hint_like_high,70-90,70,包含关系,
96,背水一战,退无可退,典故,,hint_like_high,70-90,80,环境相同,
97,灯谜,元宵娱乐,文化,,hint_like_high,70-90,70,包含关系,
98,惊蛰,节气点,节日,,hint_like_high,70-90,70,节气点包含在节日中,
99,皮影,幕后操偶,文化,,hint_like_high,70-90,80,较为接近,
100,麻雀虽小,不缺要素,歇后语,,hint_like_high,70-90,80,内容接近,
101,小葱拌豆腐,清清楚楚,歇后语,,hint_like_high,70-90,50,后者非歇后语,
102,露营,搭帐篷,旅游,,hint_like_high,70-90,70,露营包含搭帐篷,
103,花鼓,踏步节奏,文化,,hint_like_high,70-90,60,关联度中等,
104,惊喜,猝不及防,情感,,hint_like_high,70-90,40,惊喜包含猝不及防但后者关联度确实不高,
105,狐妖小红娘,搞笑,动漫,,hint_like_high,70-90,30,关联度不高,
106,合成,词缀打造,游戏,,hint_like_high,70-90,40,词缀仅仅是合成的一小部分内容,
107,阅读,看文字,学习,,hint_like_high,70-90,60,阅读包含看文字,
108,千与千寻,魔法,动漫,,hint_like_high,70-90,30,有关联但不高,
109,社火,民间踩街,文化,,hint_like_high,70-90,40,社火包含民间踩街但后者关联度确实不高,
110,诸葛亮,出师表,人物,,hint_like_high,70-90,95,出师表直接能联想到诸葛亮,
111,斗罗大陆,修炼,动漫,,hint_like_high,70-90,70,包含关系,
112,青花瓷,雅致,歌曲,,hint_like_high,70-90,30,字面意思有关联，但前者是歌曲，关联度降低,
113,外卖,门口取,生活,,hint_like_high,70-90,55,有关联，但联想程度不高,
114,盘腿,坐定,动作,,hint_like_high,70-90,70,字面意思有关联系,
115,漫步,巷子穿行,旅游,,hint_like_high,70-90,50,关联度中等,
116,入职,报到登记,工作,,hint_like_high,70-90,80,关联度较高，报到登记是入职的一个重要环节,
117,历史,时序,学科,,hint_like_high,70-90,30,某种意义上的关联，但很难联想,
118,处暑,热退去,节日,,hint_like_high,70-90,60,对处暑的解释,
119,重阳,菊花酒,节日,,hint_like_high,70-90,70,重阳节有喝菊花酒的习俗,
120,迈步,移动,动作,,hint_like_high,70-90,65,迈步确实会产生移动,
121,排查,异常点,工作,,hint_like_high,70-90,70,有先后顺序,
122,竹海,风起摇曳,风景,,hint_like_high,70-90,40,风吹过竹子,
123,杨戬,神将,神话,,hint_like_high,70-90,60,包含关系,
124,教育,师生,学科,,hint_like_high,70-90,50,教育包含师生但后者只是前者的一个方面,
125,咒术回战,法门,动漫,,hint_like_high,70-90,60,包含关系,
126,理发,围布,生活,,hint_like_high,70-90,50,理发包含围布但后者只是前者的一个方面,
127,杯弓蛇影,恐慌由假,成语,,hint_like_high,70-90,70,意思接近,
128,复习,翻旧笔记,学习,,hint_like_high,70-90,80,复习包含翻旧笔记,
129,望远镜,天文器,宇宙,,hint_like_high,70-90,60,包含关系,
130,四面楚歌,无路可退,典故,,hint_like_high,70-90,80,环境相同,
131,弓步,稳住,动作,,hint_like_high,70-90,40,字面意思有关联。但很难联系那个动作,
132,刮骨疗毒,壮士断腕,典故,,hint_like_high,70-90,40,情感上有联系，但前者属于关羽，华佗，三国独有,
133,船到桥头,终会解决,歇后语,,hint_like_high,70-90,80,语义接近,
134,星球,表面坑,宇宙,,hint_like_high,70-90,50,表面坑包含在星球中但关联度不高,
135,视角,镜头位置,游戏,,hint_like_high,70-90,80,词义上接近，但后者只是前者的一个方面,
136,天空之城,冒险,动漫,,hint_like_high,70-90,40,冒险太笼统了,
137,完璧归赵,巧辩,典故,,hint_like_high,70-90,20,关联度不高,
138,踮脚,前掌起,动作,,hint_like_high,70-90,40,字面意思有关联，但很难联系那个动作,
139,坐船,桨划水面,旅游,,hint_like_high,70-90,50,关联度中等,
140,凿壁借光,夜读无灯,典故,,hint_like_high,70-90,85,后者为解释,
141,杨戬,劈山救母,神话,,hint_like_high,70-90,80,后者为前者具体事迹,
142,做家务,清理屋,生活,,hint_like_high,70-90,90,非常接近了,
143,羡慕,眼红,感情,,hint_like_high,70-90,90,非常接近了,
144,晚霞,云层晕彩,风景,,hint_like_high,70-90,70,关联度中等,
145,班固,史书,人物,,hint_like_high,70-90,80,后者为事迹，但不单属于前者,
146,应龙,飞天,神话,,hint_like_high,70-90,80,关联度较高,
147,医学,诊断治疗,学科,,hint_like_high,70-90,70,包含关系,
148,三令五申,反复说明,典故,,hint_like_high,70-90,80,关联度较高,
149,粥品,清淡,美食,,hint_like_high,70-90,50,关联度中等,
150,策略,博弈思考,游戏,,hint_like_high,70-90,50,关联度中等,
151,懊悔,自责,感情,,hint_like_high,70-90,80,感情接近,
152,管理,执行,学科,,hint_like_high,70-90,50,管理包含执行但后者只是前者的一个方面,
153,自驾,路线随定,旅游,,hint_like_high,70-90,40,有关联但是很难联想,
154,屈原,端午纪念,人物,,hint_like_high,70-90,90,关联度很高,
155,露营,看星星,旅游,,hint_like_high,70-90,60,后者是前者一部分，但不是主体关联,
156,社会,人群,学科,,hint_like_high,70-90,50,关联度中等,
157,糖葫芦,冰晶壳,美食,,hint_like_high,70-90,60,外观描述,
158,立冬,寒意重,节日,,hint_like_high,70-90,90,关联度较高,
159,泡汤,室外池边,旅游,,hint_like_high,70-90,60,后者范围有点大,
160,泡澡,热水,生活,,hint_like_high,70-90,80,较为接近,
161,过图,进下关,游戏,,hint_like_high,70-90,60,还是不好猜到,
162,提问,澄清疑惑,学习,,hint_like_high,70-90,50,行为不同,
163,土星,气体球,宇宙,,hint_like_high,70-90,60,后者范围大,
164,光年,测天距,宇宙,,hint_like_high,70-90,90,很接近,
165,掉线,连接断,游戏,,hint_like_high,70-90,80,关联度较高,
166,停下,不再动,动作,,hint_like_high,70-90,80,关联度较高,
167,数学,方程求解,学科,,hint_like_high,70-90,85,后者根据学科内容较容易联想到答案,
168,毛不易,创作,歌手,,hint_like_high,70-90,60,后者范围过大,
169,计算,代码实现,学科,,hint_like_high,70-90,30,关联度不高,
170,真挚,情感纯粹,情感,,hint_like_high,70-90,80,关联度较高,
171,周深,治愈,歌手,,hint_like_high,70-90,10,不搭界，周深没唱过治愈,
172,三顾茅庐,求才若渴,典故,,hint_like_high,70-90,70,字面意思接近,
173,画蛇添足,适得其反,成语,,hint_like_high,70-90,70,仅字面意思接近,
174,红豆,温柔,歌曲,,hint_like_high,70-90,30,后者仅是前者的一种情绪表达，关联度不高,
175,闯关,最终战斗,游戏,,hint_like_high,70-90,30,后者表示最后一关，前者并不是特指最后一关，关联度不高,
176,暗能量,占比高,宇宙,,hint_like_high,70-90,30,关联度不高,
177,烧饼,外脆内软,美食,,hint_like_high,70-90,60,后者范围过大,
178,秃子头上,无遮无掩,歇后语,,hint_like_high,70-90,70,字面意思接近,
179,指鹿为马,强词夺理,典故,,hint_like_high,70-90,70,前者具体事件，后者解释而已,
180,言叶之庭,治愈,动漫,,hint_like_high,70-90,30,后者是前者的一个情感，但很难联想到前者,
181,日报,每天写,工作,,hint_like_high,70-90,70,关联度接近,
182,狼王,强换,狼人杀,,hint_like_high,70-90,50,感觉后者根据前者分析的结果，而不是后者猜测前者,
183,山谷,底部冲刷,风景,,hint_like_high,70-90,50,底部接近，冲刷联想过弱,
184,守口如瓶,不外传,成语,,hint_like_high,70-90,80,关联度较高,
185,挟天子,掌控象征,典故,,hint_like_high,70-90,50,接近但不高,
186,工程,土木,学科,,hint_like_high,70-90,90,联想度很高,
187,投笔从戎,奔赴战场,典故,,hint_like_high,70-90,70,后者没有描述到投笔的含义,
188,篆书,字形古雅,文化,,hint_like_high,70-90,70,包含,
189,梁静茹,情歌,歌手,,hint_like_high,70-90,50,关联度中等,
190,秧歌,热闹队伍,文化,,hint_like_high,70-90,60,有关联但不高,
191,预习,先熟悉,学习,,hint_like_high,70-90,90,很接近,
192,画地为牢,自我束缚,成语,,hint_like_high,70-90,80,关联度较高,
193,玄武,黑色,神话,,hint_like_high,70-90,50,玄武是四象之一，代表北方和水，虽然常被描绘为黑色，但并非其唯一特征，,
194,跳跃,落地缓冲,动作,,hint_like_high,70-90,60,关联度中等,
195,海洋,潮汐,学科,,hint_like_high,70-90,70,关联度中等,
196,侧步,左右挪,动作,,hint_like_high,70-90,70,字面意思接近，联想度不高,
197,阅读,沉浸,学习,,hint_like_high,70-90,80,后者较容易猜测到前者,
198,三顾茅庐,反复邀请,典故,,hint_like_high,70-90,80,关联度较高,
199,走位,躲技能,游戏,,hint_like_high,70-90,90,很接近,
200,评弹,书场表演,文化,,hint_like_high,70-90,90,很接近,
201,名不副实,华而无用,成语,,hint_like_high,70-90,70,字面意思接近,
202,对齐,同步目标,工作,,hint_like_high,70-90,90,联想度高,
203,文学,小说戏剧,学科,,hint_like_high,70-90,70,前者是后者的一个分支，关联度较高,
204,挑灯夜战,通宵赶工,成语,,hint_like_high,70-90,70,字面意思接近,
205,追剧,下一集,生活,,hint_like_high,70-90,50,关联度中等,
206,命运之夜,传说,动漫,,hint_like_high,70-90,40,关联度不高,
207,伸展,舒缓紧绷,动作,,hint_like_high,70-90,60,关联度中等,
208,百发百中,手感准,成语,,hint_like_high,70-90,70,字面意思接近,
209,黄鼠狼拜年,暗藏坏心,歇后语,,hint_like_high,70-90,80,相似度较高,
210,策略,排兵布阵,游戏,,hint_like_high,70-90,70,后者属于前者一种,
211,排查,找问题,工作,,hint_like_high,70-90,90,联想度很高,
212,挤压,缩体积,动作,,hint_like_high,70-90,70,后者过于口语化,
213,刷牙,早晚做,生活,,hint_like_high,70-90,50,后者范围较广,
214,购物,比价,生活,,hint_like_high,70-90,60,关联度中等,
215,油菜花,一片黄,风景,,hint_like_high,70-90,50,后者范围较广,
216,小行星,多碎石,宇宙,,hint_like_high,70-90,50,后者范围较广,
217,文天祥,丹心,人物,,hint_like_high,70-90,90,人物著作中提到丹心，关联度较高,
218,卧冰求鲤,寒冷之举,典故,,hint_like_high,70-90,70,字面意思接近,
219,老子,函谷关,人物,,hint_like_high,70-90,80,后者易于联想到前者,
220,唇亡齿寒,命运相连,成语,,hint_like_high,70-90,90,关联度较高,
221,幽游白书,伙伴,动漫,,hint_like_high,70-90,50,后者范围较广,
222,早起,先洗漱,生活,,hint_like_high,70-90,60,关联度中等,
223,龙舟,长形船体,文化,,hint_like_high,70-90,50,后者范围较广,
224,心猿意马,浮躁,成语,,hint_like_high,70-90,70,语义较为接近,
225,租房,合同,生活,,hint_like_high,70-90,50,后者范围较广,
226,释怀,不再挂,情感,,hint_like_high,70-90,70,字面意思接近,
227,计算,编码开发,学科,,hint_like_high,70-90,60,关联度中等,
228,熬夜,次日困,生活,,hint_like_high,70-90,70,二者有先后顺序,
229,外星人,未知生命,宇宙,,hint_like_high,70-90,70,联想能力中等,
230,鲲鹏,扶摇直上,神话,,hint_like_high,70-90,80,关联度较高,
231,模拟,提前熟悉,学习,,hint_like_high,70-90,50,关联度中等,
232,订房,确认日期,旅游,,hint_like_high,70-90,50,关联度中等,
233,修灯,检查线,生活,,hint_like_high,70-90,60,关联度中等,
234,相声,包袱连连,文化,,hint_like_high,70-90,80,关联度较高,
235,秧歌,扭动队列,文化,,hint_like_high,70-90,70,关联度中等,
236,潜伏,等时机,动作,,hint_like_high,70-90,80,关联度较高,
237,犬夜叉,破魔,动漫,,hint_like_high,70-90,80,易于联想,
238,豆花,勺舀,美食,,hint_like_high,70-90,50,后者为前者的动作行为,
239,雷公,神话神,神话,,hint_like_high,70-90,50,后者范围较广,
240,大暑,找阴凉,节日,,hint_like_high,70-90,70,字面意思接近,
241,上网,信号满,生活,,hint_like_high,70-90,70,信号满容易联想到手机或者WIFI,
242,实验,现象观察,学习,,hint_like_high,70-90,80,关联度较高,
243,京剧,国粹舞台,文化,,hint_like_high,70-90,80,关联度较高,
244,逛馆,展厅,旅游,,hint_like_high,70-90,60,联想度不够,
245,猪八戒照镜,进退失据,歇后语,,hint_like_high,70-90,80,字面意思接近，但后者非歇后语,
246,林俊杰,舞台,歌手,,hint_like_high,70-90,50,后者范围较广,
247,诸葛亮,卧龙,,,alias_synonym_high,80-90,85,人工精调：历史别名,manual_patch
248,查阅,检索文献,学习,,hint_like_high,70-90,80,关联度较高,
249,激动,兴奋,感情,,hint_like_high,70-90,70,近义词,
250,拓印,石文摹写,文化,,hint_like_high,70-90,80,关联度较高,
251,镇魂街,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
252,鲛,海底歌,神话,,hint_like_high,70-90,80,关联度较高,
253,狼美人,绑线,狼人杀,,hint_like_high,70-90,20,连人更合适，绑线狼人杀没听说,
254,守夜人,深更出手,狼人杀,,hint_like_high,70-90,50,形容这个身份，但狼人杀术语中不适用,
255,俯卧,平躺反,动作,,hint_like_high,70-90,90,很接近,
256,望梅止渴,想象安慰,典故,,hint_like_high,70-90,50,后者范围较广,
257,依恋,想靠近,情感,,hint_like_high,70-90,50,后者范围较广,
258,幽游白书,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
259,混血儿,可变阵营,狼人杀,,hint_like_high,70-90,90,很接近,
260,做实验,器材,学习,,hint_like_high,70-90,80,关联度较高,
261,先知,预言家,狼人杀,,hint_like_high,70-90,100,二者几乎相等,
262,后退,保持距离,动作,,hint_like_high,70-90,70,后者联想度一般，也可联想成为前进,
263,斗罗大陆,成长,动漫,,hint_like_high,70-90,50,后者范围较广,
264,徒步,一路走,旅游,,hint_like_high,70-90,70,关联度中等,
265,名侦探柯南,黑衣,动漫,,hint_like_high,70-90,50,后者范围较广,
266,卧冰求鲤,故事流传,典故,,hint_like_high,70-90,50,后者范围较广,
267,后来我们,感慨,歌曲,,hint_like_high,70-90,50,后者范围较广,
268,心酸,涩涩,情感,,hint_like_high,70-90,50,后者范围较广,
269,刺客伍六七,任务,动漫,,hint_like_high,70-90,50,后者范围较广,
270,苏轼,美食家,人物,,hint_like_high,70-90,30,后者很难联想,
271,儿童节,学校活动,节日,,hint_like_high,70-90,70,学校联想度较高，但儿童节也有其他庆祝方式，关联度中等,
272,猪八戒照镜,夹在中间,歇后语,,hint_like_high,70-90,70,语义较为接近，但后者非歇后语,
273,郁闷,想叹气,情感,,hint_like_high,70-90,80,关联度较高,
274,里程碑,阶段目标,工作,,hint_like_high,70-90,90,语义相近,
275,盘瓠,犬神,神话,,hint_like_high,70-90,70,同类型,
276,戏曲,票友捧场,文化,,hint_like_high,70-90,50,后者范围较广,
277,逛馆,展品,旅游,,hint_like_high,70-90,60,关联度够了，但是二者词性不同,
278,塔防,资源分配,游戏,,hint_like_high,70-90,50,后者范围较广,
279,和尚打伞,肆意妄为,歇后语,,hint_like_high,70-90,50,后者范围较广,
280,修灯,梯子,生活,,hint_like_high,70-90,40,前者大部分需要后者，但后者和前者关联度不够高,
281,失落,伤心,感情,,same_category_mid,60-70,80,词义接近,
282,大鱼海棠,天空之城,动漫,,same_category_mid,60-70,70,都为动漫,
283,炸鸡,烤鸭,美食,,same_category_mid,60-70,70,种类相同,
284,同舟共济,锦上添花,成语,,same_category_mid,60-70,60,种类相同，但意义不同,
285,彩陶,评弹,文化,,same_category_mid,60-70,30,种类虽相同，但词义相差甚远,
286,哪吒,麒麟,神话,,same_category_mid,60-70,70,种类相同,
287,首领,沙盒,游戏,,same_category_mid,60-70,30,二者词义相差甚远,
288,理发,淋浴,生活,,same_category_mid,60-70,10,完全猜不到,
289,柳宗元,关羽,人物,,same_category_mid,60-70,20,都为名人，二者关联度低,
290,井然有序,叶公好龙,成语,,same_category_mid,60-70,20,二者关联度底,
291,小笼包,沙拉,美食,,same_category_mid,60-70,30,联想度低,
292,魔女宅急便,进击的巨人,动漫,,same_category_mid,60-70,60,种类相同,
293,理财,洗衣,生活,,same_category_mid,60-70,10,二者完全不搭界,
294,入职,自检,工作,,same_category_mid,60-70,10,二者完全不搭界,
295,八面玲珑,同舟共济,成语,,same_category_mid,60-70,20,二者词义关联度低,
296,露营,拍景,旅游,,same_category_mid,60-70,30,词义关联度较低,
297,寿司,粽子,美食,,same_category_mid,60-70,50,种类相同，词义不够接近,
298,副本,开荒,游戏,,same_category_mid,60-70,70,关联度较高,
299,苦闷,愤怒,感情,,same_category_mid,60-70,60,情感强度不同,
300,租车,托运,旅游,,same_category_mid,60-70,20,二者关联度低,
301,晴天,平凡之路,歌曲,,same_category_mid,60-70,20,都为歌曲，但联想度很低,
302,海岸,溪流,风景,,same_category_mid,60-70,30,都有水，总体关联度不高,
303,打扫,装修,生活,,same_category_mid,60-70,20,二者关联度低,
304,化学,法学,学科,,same_category_mid,60-70,50,都为学科,
305,塔防,视角,游戏,,same_category_mid,60-70,20,二者关联度低,
306,唇亡齿寒,守口如瓶,成语,,same_category_mid,60-70,20,二者关联度低,
307,大禹,盘瓠,神话,,same_category_mid,60-70,30,二者关联度低,
308,销假,催办,工作,,same_category_mid,60-70,20,二者关联度低,
309,汤圆,饺子,美食,,same_category_mid,60-70,70,关联度较高,
310,超新星,轨道,宇宙,,same_category_mid,60-70,20,二者关联度低,
311,锦上添花,顺水推舟,成语,,same_category_mid,60-70,20,二者关联度低,
312,楹联,相声,文化,,same_category_mid,60-70,50,种类相同,
313,伸展,俯卧,动作,,same_category_mid,60-70,50,动作类型相似,
314,背水一战,闻鸡起舞,典故,,same_category_mid,60-70,30,关联度低,
315,自相矛盾,杯弓蛇影,成语,,same_category_mid,60-70,30,关联度低,
316,熬夜,网购,生活,,same_category_mid,60-70,20,关联度低,
317,云雾,茶园,风景,,same_category_mid,60-70,20,关联度低,
318,公会,手柄,游戏,,same_category_mid,60-70,30,关联度低,
319,练习,阅读,学习,,same_category_mid,60-70,30,关联度低,
320,夜色,海岸,风景,,same_category_mid,60-70,20,关联度低,
321,女巫,丘比特,狼人杀,,same_category_mid,60-70,70,关联度较高,
322,古城,云雾,风景,,same_category_mid,60-70,40,关联度低,
323,高山流水,程门立雪,典故,,same_category_mid,60-70,20,关联度低,
324,出境,背包,旅游,,same_category_mid,60-70,20,关联度低,
325,韩信,文天祥,人物,,same_category_mid,60-70,30,都是历史人物，但关联度不高,
326,欣喜,郁闷,情感,,same_category_mid,60-70,20,都快反义词了,
327,卧冰求鲤,围魏救赵,典故,,same_category_mid,60-70,20,成语关联度不高,
328,银魂,魔女宅急便,动漫,,same_category_mid,60-70,50,均为动漫，但猜不到,
329,后来,演员,歌曲,,same_category_mid,60-70,30,二者联想度低,
330,欣赏,欣慰,情感,,same_category_mid,60-70,60,有相同的字但意思不对,
331,驯熊师,白痴,狼人杀,,same_category_mid,60-70,70,关联度较高,
332,收拾,丢垃圾,生活,,same_category_mid,60-70,70,关联度较高,
333,毛遂自荐,单刀赴会,典故,,same_category_mid,60-70,20,关联度低,
334,医学,逻辑,学科,,same_category_mid,60-70,20,关联度较高,
335,默写,预读,学习,,same_category_mid,60-70,20,关联度低,
336,技能,策略,游戏,,same_category_mid,60-70,20,关联度低,
337,麻花,月饼,美食,,same_category_mid,60-70,20,关联度低,
338,天王星,海王星,宇宙,,same_category_mid,60-70,70,关联度较高,
339,植物,生态,学科,,same_category_mid,60-70,40,关联度中等,
340,烤鱼,粥品,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
341,生物,地理,学科,,same_category_mid,60-70,50,关联度中等,
342,兔子尾巴,铁公鸡,歇后语,,same_category_mid,60-70,20,二者关联度底,
343,愤懑,敬佩,情感,,same_category_mid,60-70,30,关联度底,
344,夜曲,平凡之路,歌曲,,same_category_mid,60-70,40,猜不到,
345,悲伤,温馨,感情,,same_category_mid,60-70,30,关联度底,
346,温柔,感动,情感,,same_category_mid,60-70,30,关联度底,
347,流星雨,陨石,宇宙,,same_category_mid,60-70,60,关联度中等,
348,屈原,诸葛亮,人物,,same_category_mid,60-70,30,都是历史人物，但关联度不高,
349,锦上添花,自相矛盾,成语,,same_category_mid,60-70,20,仅为成语，关联度低,
350,陨石,暗能量,宇宙,,same_category_mid,60-70,20,关联度底,
351,面条,三明治,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
352,火锅,咖喱,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
353,风之谷,龙猫,动漫,,same_category_mid,60-70,40,关联度中等,
354,小葱拌豆腐,刻舟求剑,歇后语,,same_category_mid,60-70,30,关联度低,
355,禁锢者,驯熊师,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
356,灌篮高手,夏目友人帐,动漫,,same_category_mid,60-70,50,关联度中等,
357,风之谷,刺客伍六七,动漫,,same_category_mid,60-70,50,关联度中等,
358,起床,通话,生活,,same_category_mid,60-70,20,二者不搭界,
359,落座,踢踏,动作,,same_category_mid,60-70,20,二者不搭界,
360,弹跳,盘腿,动作,,same_category_mid,60-70,20,二者不搭界,
361,雪峰,樱花,风景,,same_category_mid,60-70,20,猜不到的,
