id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
7446,策略,旅行场景,游戏,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
10062,公会,海浪,游戏,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
593,杨千嬅,港乐,歌手,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
7556,托运,泡汤,旅游,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
3765,孟子,秧歌,人物,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
9005,数码宝贝,银魂,动漫,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
4219,洗漱,照料,生活,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
5382,墙头草,排查,歇后语,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
12140,煎饼,森林,美食,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
219,抢首杀,猎人,狼人杀,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
1132,温馨,让人安心,感情,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
3583,勇气,小学生,歌曲,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
11123,愤懑,不舒畅,情感,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
5021,匹配,斗罗大陆,游戏,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
12765,坐船,泡汤,旅游,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
1055,看海,烛龙,旅游,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
7965,接篇不佳,竹篮打水,歇后语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
7971,公会,策略,游戏,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
2206,难抑,压抑,感情,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
6582,孔明,诸葛亮,,,alias_synonym_high,80-90,85,manual_override,manual_gold
11445,泡澡,泡澡,生活,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
9365,大公无私,误解善意,成语,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
8604,星座,星系,宇宙,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
1863,生物,方法,学科,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
1715,范仲淹,竹编,人物,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
2762,碑刻,离职,文化,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
5878,日报,周报,工作,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
4114,水中捞月,比喻,歇后语,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
1835,丘比特,对牛弹琴,狼人杀,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
4787,按兵不动,按部就班,成语,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
1182,皮肤,首领,游戏,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
1733,羁绊,美少女战士,动漫,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
11088,空间站,空间站,宇宙,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
3606,倒挂,发力,动作,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
3520,不良人,破案者,动漫,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
9007,惊恐,激动,情感,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
8427,通话,资料递,生活,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
278,陶瓷,礼器鼎器,文化,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
5653,围魏救赵,战术思路,典故,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
3694,外卖,自相矛盾,生活,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
3876,释怀,想通,情感,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
3828,早起,吹笛者,生活,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
6517,计算,蜻蜓点水,学科,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
7284,日出,白昼暗,风景,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
261,年画,迎春装饰,文化,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
5876,李时珍,花木兰,人物,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
11671,安检后,安检,旅游,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
5308,做笔记,逐字誊录,学习,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
8830,大暑,立秋,节日,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
5042,碑刻,石上成印,文化,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
7051,道统,韩愈,人物,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
4768,夜色,夜色,风景,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
9332,魔术师,蹒跚,狼人杀,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
4316,劳动节,儿童节,节日,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
1050,外星人,草原,宇宙,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
3793,同舟共济,失去技,成语,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
3586,外星人,神秘源,宇宙,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
10831,祖冲之,伤心,人物,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
2497,无聊,寂寞,感情,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
8789,立冬,秋分,节日,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
1543,起床,街头常见早餐,生活,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
1600,镇魂街,镇魂街,动漫,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
7173,点头,茶道,动作,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
8650,雷公,阴司主,神话,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
3805,流星雨,夸父,宇宙,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
12159,刘备,猫咪,,,hard_negative_low,5-15,10,manual_override,manual_gold
10320,对症下药,竹篮打水,成语,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
1150,杯水车薪,白虎,歇后语,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
4982,繁殖机制,星球,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
6285,潜狼,查尸,狼人杀,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
470,美术,美术,学科,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
11166,尴尬,羞愧,感情,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
8764,后段逊色,一箭双雕,成语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
7085,爆率,超新星,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
3185,惊恐,看开,情感,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
10243,年画,狗尾续貂,文化,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
3911,粥品,煎烩,美食,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
11114,连麦,升级,游戏,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
132,瞎子戴眼镜,老鼠过街,歇后语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
2990,言叶之庭,张学友,歌手,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
4587,竹篮打水,白费功夫,歇后语,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
11649,奶茶,迈步,美食,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
10071,太阳系,蓝绿色,宇宙,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
8097,平躺反,俯卧,动作,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
9153,狼骑士,方案,狼人杀,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
11405,灯光幕布,皮影,文化,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
2110,同步节点,对接,工作,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
1035,王安石,通灵石,人物,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
2783,焦虑,兴奋,感情,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
12505,阎罗,竹编,神话,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
6167,纸里包火,口语表达,歇后语,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
1251,轮岗,跟进,工作,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
7759,司马光,王安石,人物,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
10370,评审,评审,工作,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
6818,爆发,超新星,宇宙,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
9725,沙漠,心酸,风景,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
1735,健身,运动,生活,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
9123,蜡笔小新,小学生,动漫,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
766,连击,连击,游戏,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
5077,朱雀,东京喰种,神话,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
3266,搬家,迁徙,生活,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
5020,俚语,瓜田李下,歇后语,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
11636,刮骨疗毒,三令五申,典故,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
10857,青花瓷,高山流水,歌曲,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
1774,惆怅,讨论,感情,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
11615,看展,秧歌,旅游,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
10999,预言家,异族,狼人杀,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
8788,复习,回顾知识,学习,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
5396,山谷,惊险,风景,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
2943,作业,写论文,学习,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
10961,烛龙,十殿首,神话,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
9813,黑洞,挟天子,宇宙,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
2972,麻辣烫,总结,美食,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
9936,告白气球,赶鸭子上架,歌曲,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
10873,交付,惊讶,工作,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
4384,汇报,发布岗位,工作,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
3176,守墓人,测绘,狼人杀,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
7456,彩陶,出土文物,文化,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
10970,复盘,自检,工作,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
8653,入职,入职,工作,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
12026,攻略,伸手,旅游,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
2753,韩愈,韩信,人物,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
1939,湖泊,麻花,风景,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
7666,羞怯,祭司,情感,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
10647,安检,安检,旅游,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
8119,辛弃疾,稼轩,人物,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
7479,护理,狗咬吕洞宾,学科,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
348,抬头,踉跄,动作,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
11595,祝融,玄女,神话,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
10481,巨人,夸父,神话,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
2174,游戏王,糖葫芦,动漫,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
2099,海阔天空,海阔天空,歌曲,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
2279,冲茶,拿鸡毛,生活,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
8568,斗罗大陆,火影,动漫,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
11381,冰淇淋,豆浆,美食,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
11448,羞怯,爱情,情感,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
2114,歌词,薛之谦,歌手,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
9625,闻鸡起舞,幽游白书,典故,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
7875,贾宝玉,红帽老人,人物,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
8712,女巫,女巫,狼人杀,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
9122,盘腿,回头,动作,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
4944,陨石,流星雨,宇宙,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
1561,托运,用掌抵,旅游,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
1530,副本,全职高手,游戏,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
3685,天才,灌篮高手,动漫,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
9138,激昂,心生忿,感情,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
11419,刺绣,东京喰种,文化,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
4213,掉落奖励,掉落,游戏,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
3152,理财,现金,生活,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
11804,搭帐篷,露营,旅游,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
5921,流星雨,光点坠,宇宙,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
2525,医学,学科框架,学科,,near_synonym_high,65-75,70,puzzle_hint_lvl_5,auto_semreal_v27
11212,雪峰,抬手,风景,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
2342,编钟,教育,文化,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
8027,惊喜,孙燕姿,情感,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
1983,上课,答辩,学习,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
6638,批改,画蛇添足,学习,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
3452,出境,体验,旅游,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
6006,王力宏,刘德华,歌手,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
6242,纸里包火,村民,歇后语,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
6673,测验,抬头,学习,,hard_negative_low,7-17,12,cross_category_negative,auto_semreal_v27
52,跟讲,听课,学习,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
2674,鹤立鸡群,不分心,成语,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
1856,止步,停下,动作,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
4907,天体,投标,学科,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
11302,满足,悬梁刺股,感情,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
4596,汇总,汇总,工作,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
3757,羡慕,嫉妒,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
3026,疑惑,樱花,情感,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
2604,阶段总结,总结,学习,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
292,枯燥,无聊,感情,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,auto_semreal_v27
4355,老鼠过街,唇亡齿寒,歇后语,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
6964,演员,舞台,歌曲,,alias_synonym_high,85-95,90,puzzle_hint_lvl_7,auto_semreal_v27
5680,复活节,龙舟,节日,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
8999,整理,整理,学习,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
10093,苦闷,王力宏,感情,,hard_negative_low,1-11,6,cross_category_negative,auto_semreal_v27
11341,草原,景观,风景,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
3242,推挡,步骤,动作,,related_low,25-35,30,puzzle_hint_lvl_1,auto_semreal_v27
4218,铁杵磨针,底细见光,歇后语,,related_mid,45-55,50,puzzle_hint_lvl_3,auto_semreal_v27
1501,披萨,舞狮,美食,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
2225,讲解中,讲解,学习,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
748,农学,植物,学科,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
6028,通风,露台,生活,,related_low,35-45,40,puzzle_hint_lvl_2,auto_semreal_v27
7239,立冬,粽香,节日,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
12093,大禹,欣慰,神话,,hard_negative_low,0-9,4,cross_category_negative,auto_semreal_v27
10581,夜曲,未闻花名,动漫,,near_synonym_high,70-80,75,reverse_hint_lvl_5,auto_semreal_v27
6301,白虎,白虎,神话,,alias_synonym_high,93-100,98,self anchor,auto_semreal_v27
3599,汉堡,苦闷,美食,,hard_negative_low,3-13,8,cross_category_negative,auto_semreal_v27
10342,民宿,预备役,旅游,,hard_negative_low,5-15,10,cross_category_negative,auto_semreal_v27
1533,回忆,未闻花名,动漫,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
5370,清明,立春,节日,,near_synonym_high,75-85,80,puzzle_hint_lvl_6,auto_semreal_v27
395,快速清场,刷本,游戏,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,auto_semreal_v27
788,害怕,大受触动,感情,,related_mid,55-65,60,puzzle_hint_lvl_4,auto_semreal_v27
