id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
3873,李白,义薄云天,人物,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
13777,狐妖小红娘,全职猎人,动漫,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
20846,古城,水巷,风景,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
17777,烧烤,白露,美食,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.417,hard_mining_v27
5394,美少女战士,守护神,动漫,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.505,hard_mining_v27
22038,行李,纪念品,旅游,,related_mid,50-60,55,hard_positive_same_cat_0.484,hard_mining_v27
10725,复盘,实验,工作,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.474,hard_mining_v27
5385,琴棋,翻滚,文化,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.352,hard_mining_v27
18626,泡汤,茶壶里煮饺,旅游,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.498,hard_mining_v27
6217,日出,小行星,风景,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.369,hard_mining_v27
10970,麻雀虽小,沙盒,歇后语,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.442,hard_mining_v27
7578,女声,孙燕姿,歌手,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
18315,抽卡,控蓝,游戏,,related_mid,49-59,54,hard_positive_same_cat_0.478,hard_mining_v27
7595,沙拉,烤鱼,美食,,related_mid,50-60,55,hard_positive_same_cat_0.485,hard_mining_v27
19443,玄女,判官,神话,,near_synonym_high,65-75,70,hard_positive_same_cat_0.632,hard_mining_v27
22848,行李,背包,旅游,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
2151,卫星,月球,宇宙,,near_synonym_high,66-76,71,hard_positive_same_cat_0.649,hard_mining_v27
9436,读书,总结,生活,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.462,hard_mining_v27
15356,敬重,敬佩,情感,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
668,暗能量,暗能量,宇宙,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
12658,起身,挥手,动作,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
20621,进击的巨人,青之驱魔师,动漫,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
13017,孔子,尊师,人物,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
19083,外卖,通话,生活,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
8937,愧疚,惊喜,情感,,related_mid,52-62,57,hard_positive_same_cat_0.507,hard_mining_v27
19684,做家务,收拾,生活,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
17951,雨水,情人夜,节日,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
15389,对症下药,唇亡齿寒,成语,,related_mid,56-66,61,hard_positive_same_cat_0.541,hard_mining_v27
11009,琴棋,篆书,文化,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
11369,夏至,青龙,节日,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.479,hard_mining_v27
4975,一箭双雕,蜻蜓点水,成语,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.422,hard_mining_v27
19439,小雪,小年,节日,,related_mid,58-68,63,hard_positive_same_cat_0.567,hard_mining_v27
64,劳动节,大暑,节日,,related_mid,56-66,61,hard_positive_same_cat_0.548,hard_mining_v27
23263,评书,长篇讲述,文化,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
3709,愚者,死神,狼人杀,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.510,hard_mining_v27
10451,守夜人,守卫,狼人杀,,near_synonym_high,75-85,80,hard_positive_same_cat_0.780,hard_mining_v27
23539,一鸣惊人,苦水自知,成语,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
22030,石像鬼,未知生命,狼人杀,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
13390,对牛弹琴,琴棋,成语,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.459,hard_mining_v27
15363,花田,竹海,风景,,related_mid,55-65,60,hard_positive_same_cat_0.538,hard_mining_v27
23184,里程碑,交接,工作,,related_mid,56-66,61,hard_positive_same_cat_0.548,hard_mining_v27
6684,八面玲珑,心猿意马,成语,,related_mid,48-58,53,hard_positive_same_cat_0.467,hard_mining_v27
3146,彩陶,国画,文化,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
19875,悬梁刺股,借刀杀人,典故,,related_mid,59-69,64,hard_positive_same_cat_0.570,hard_mining_v27
2700,太阳系,沙漠,宇宙,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.440,hard_mining_v27
21943,批改,写下评语,学习,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
13107,竹篮打水,井然有序,歇后语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.531,hard_mining_v27
9430,花田,打野,风景,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.481,hard_mining_v27
7211,判官,朱雀,神话,,related_mid,57-67,62,hard_positive_same_cat_0.560,hard_mining_v27
1776,理发,驱邪,生活,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
21527,归纳,理解,学习,,related_mid,60-70,65,hard_positive_same_cat_0.581,hard_mining_v27
4901,查阅,做实验,学习,,related_mid,63-73,68,hard_positive_same_cat_0.614,hard_mining_v27
4427,书法,语文,文化,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.452,hard_mining_v27
21283,夸父,大禹,神话,,near_synonym_high,67-77,72,hard_positive_same_cat_0.655,hard_mining_v27
9130,药学,海洋,学科,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
3611,革面刻纹,皮雕,文化,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
7703,传说城,数码宝贝,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
19980,同服,联机,游戏,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
14177,冷淡,后退,情感,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.429,hard_mining_v27
8250,后来我们,最美的期待,歌曲,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
14054,压抑,沮丧,感情,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
21344,小行星,宇宙,宇宙,,related_mid,63-73,68,hard_positive_same_cat_0.618,hard_mining_v27
14955,没办法,无奈,情感,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
14185,生态,流星雨,学科,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.419,hard_mining_v27
12327,勇气,小学生,歌曲,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
12070,挥手,踮脚,动作,,related_mid,59-69,64,hard_positive_same_cat_0.576,hard_mining_v27
2199,刑天,应龙,神话,,related_mid,59-69,64,hard_positive_same_cat_0.573,hard_mining_v27
23451,烛龙,哪吒,神话,,near_synonym_high,67-77,72,hard_positive_same_cat_0.656,hard_mining_v27
11276,稻香,告白气球,歌曲,,near_synonym_high,67-77,72,hard_positive_same_cat_0.651,hard_mining_v27
13339,蹲下,图穷匕见,动作,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.396,hard_mining_v27
13289,战术迂回,转身,动作,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
13359,风之谷,行程,动漫,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
21196,放下文职,对牛弹琴,成语,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
5179,转身,后退,动作,,near_synonym_high,75-85,80,hard_positive_same_cat_0.739,hard_mining_v27
2049,晚霞,岩块,风景,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
6180,禁言长老,影响睡眠,狼人杀,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
11633,云雾,晚霞,风景,,related_mid,50-60,55,hard_positive_same_cat_0.483,hard_mining_v27
124,西王母,林黛玉,神话,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.605,hard_mining_v27
197,讨论,查阅,学习,,related_mid,54-64,59,hard_positive_same_cat_0.520,hard_mining_v27
22367,红豆,青花瓷,歌曲,,related_mid,63-73,68,hard_positive_same_cat_0.620,hard_mining_v27
8778,默写,拍照,学习,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.367,hard_mining_v27
16909,瞎子戴眼镜,秃子头上,歇后语,,near_synonym_high,68-78,73,hard_positive_same_cat_0.667,hard_mining_v27
7987,生菜盘,烧饼,美食,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
17238,古镇,地貌,风景,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
14425,喜羊羊,玄鸟,动漫,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.575,hard_mining_v27
19912,空间站,天线,宇宙,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
10111,卡关,划点,游戏,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.485,hard_mining_v27
5548,青龙,拓印,神话,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.484,hard_mining_v27
14347,阎罗,玄武,神话,,related_mid,56-66,61,hard_positive_same_cat_0.541,hard_mining_v27
10592,梦魇,黑执事,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.486,hard_mining_v27
9306,心猿意马,刻舟求剑,成语,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.587,hard_mining_v27
10834,岳飞,留侯,人物,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
1126,愧疚,寂寞,情感,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
19035,书法,牵线放天,文化,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
6961,存钱,理财,生活,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
22121,丘比特,玄武,狼人杀,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.478,hard_mining_v27
12783,花田,梯田,风景,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
12956,感动,思念,情感,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
3677,民宿,交付,旅游,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.421,hard_mining_v27
2397,托运,配送,旅游,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
14364,复活,再回来,游戏,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
19949,烤鸭,糖葫芦,美食,,related_mid,50-60,55,hard_positive_same_cat_0.487,hard_mining_v27
12043,狼狈为奸,秀才遇鬼,成语,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.544,hard_mining_v27
8791,看夜景,半夜,旅游,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
5453,羞涩,感恩,情感,,related_mid,55-65,60,hard_positive_same_cat_0.535,hard_mining_v27
14887,日出,夜色,风景,,near_synonym_high,65-75,70,hard_positive_same_cat_0.633,hard_mining_v27
1598,语文,数学,学科,,related_mid,59-69,64,hard_positive_same_cat_0.577,hard_mining_v27
8205,做实验,动手检测,学习,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
18705,早起,早晨,生活,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
23326,找好吃,做饭,生活,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
5702,寒露,井底之蛙,节日,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.397,hard_mining_v27
18085,咒术回战,银魂,动漫,,near_synonym_high,73-83,78,hard_positive_same_cat_0.714,hard_mining_v27
6502,土星,死神,宇宙,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.480,hard_mining_v27
15474,地理,白泽,学科,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.368,hard_mining_v27
5066,地球,行星,宇宙,,near_synonym_high,75-85,80,hard_positive_same_cat_0.744,hard_mining_v27
21094,用牙刷,刷牙,生活,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
7969,惆怅,郁闷,情感,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
8785,评书,戏曲,文化,,near_synonym_high,67-77,72,hard_positive_same_cat_0.651,hard_mining_v27
5815,引力波,大鱼海棠,宇宙,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.378,hard_mining_v27
18550,小葱拌豆腐,泥菩萨过,歇后语,,near_synonym_high,66-76,71,hard_positive_same_cat_0.641,hard_mining_v27
19696,晚睡,通勤,生活,,related_mid,48-58,53,hard_positive_same_cat_0.465,hard_mining_v27
1679,一拳超人,龙珠,动漫,,near_synonym_high,67-77,72,hard_positive_same_cat_0.653,hard_mining_v27
2176,觅食,订票,旅游,,related_mid,47-57,52,hard_positive_same_cat_0.442,hard_mining_v27
20001,沙漠,花海,风景,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
20036,海浪,风声回荡,风景,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
12825,瀑布,梯田,风景,,related_mid,58-68,63,hard_positive_same_cat_0.568,hard_mining_v27
8454,火影,海阔天空,动漫,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.506,hard_mining_v27
20199,超新星,过图,宇宙,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.564,hard_mining_v27
10486,挤压,赶车,动作,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.402,hard_mining_v27
15216,平稳移动,滑行,动作,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
19169,冬至,寒暖,节日,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
14507,陈奕迅,昆曲,歌手,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.544,hard_mining_v27
2648,数码宝贝,银魂,动漫,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
2112,约法三章,先定规则,典故,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
8137,冷漠,思念,感情,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.486,hard_mining_v27
2343,讨论,评弹,学习,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.387,hard_mining_v27
8159,销假,招聘,工作,,related_mid,54-64,59,hard_positive_same_cat_0.529,hard_mining_v27
6976,陈奕迅,锣鼓,歌手,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
20088,铃芽之旅,英雄,动漫,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
17517,风之谷,银河,宇宙,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
14188,村民,盗贼,狼人杀,,related_mid,62-72,67,hard_positive_same_cat_0.608,hard_mining_v27
20245,千与千寻,蜡笔小新,动漫,,related_mid,59-69,64,hard_positive_same_cat_0.579,hard_mining_v27
7410,画饼充饥,固定词组,成语,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
12731,李时珍,韩愈,人物,,related_mid,47-57,52,hard_positive_same_cat_0.453,hard_mining_v27
12872,惬意,轻松,感情,,near_synonym_high,66-76,71,hard_positive_same_cat_0.643,hard_mining_v27
7299,弹跳,连击,动作,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.467,hard_mining_v27
13860,材料,光年,学科,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.429,hard_mining_v27
14552,上身低,抬头,动作,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
15512,登机,签证,旅游,,near_synonym_high,68-78,73,hard_positive_same_cat_0.667,hard_mining_v27
18241,哪吒,后羿,神话,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
18057,王菲,晚霞,歌手,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
13115,音乐,旋律节奏,学科,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
3320,白露,流星雨,节日,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.432,hard_mining_v27
12734,惊恐,疑惑,情感,,related_mid,64-74,69,hard_positive_same_cat_0.630,hard_mining_v27
2898,掉落,技能,游戏,,related_mid,47-57,52,hard_positive_same_cat_0.458,hard_mining_v27
15519,煎饼,中秋,美食,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.326,hard_mining_v27
21721,匆匆那年,愣住,歌曲,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
6934,司马光,张衡,人物,,related_mid,52-62,57,hard_positive_same_cat_0.501,hard_mining_v27
16580,整理,培训,学习,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.379,hard_mining_v27
7313,可变阵,混血儿,狼人杀,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
19313,船到桥头,井水不犯,歇后语,,related_mid,61-71,66,hard_positive_same_cat_0.594,hard_mining_v27
1778,霜降,立冬,节日,,related_mid,52-62,57,hard_positive_same_cat_0.507,hard_mining_v27
8663,刻舟求剑,猪八戒照镜,歇后语,,related_mid,49-59,54,hard_positive_same_cat_0.475,hard_mining_v27
7016,墙头草,赶鸭子上架,歇后语,,related_mid,59-69,64,hard_positive_same_cat_0.575,hard_mining_v27
7258,西王母,夔牛,神话,,related_mid,63-73,68,hard_positive_same_cat_0.615,hard_mining_v27
13346,居安思危,担忧,典故,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.511,hard_mining_v27
13450,租车,短租,旅游,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
9793,方案,模拟,工作,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
14477,秦时明月,历史,学科,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
21700,管理,文学,学科,,related_mid,61-71,66,hard_positive_same_cat_0.595,hard_mining_v27
20819,借刀杀人,三令五申,典故,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
1530,千与千寻,许嵩,动漫,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.427,hard_mining_v27
1588,闻鸡起舞,赶鸭子上架,典故,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.427,hard_mining_v27
12374,划点,安检,学习,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
9650,张信哲,越剧,歌手,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
23351,柳宗元,指鹿为马,人物,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.397,hard_mining_v27
1016,忐忑,安心,感情,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.502,hard_mining_v27
15771,坐船,泡汤,旅游,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
9075,滥竽充数,按兵不动,成语,,related_mid,64-74,69,hard_positive_same_cat_0.626,hard_mining_v27
23370,孤独,平和,感情,,related_mid,57-67,62,hard_positive_same_cat_0.550,hard_mining_v27
18453,修灯,安检,生活,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.360,hard_mining_v27
6245,空荡,火星,宇宙,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
1254,按部就班,顺水推舟,成语,,related_mid,62-72,67,hard_positive_same_cat_0.610,hard_mining_v27
21489,网购,价格减,生活,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
3773,立项,用户要,工作,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
8673,汇报,技能,工作,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.505,hard_mining_v27
4323,熊,森林,狼人杀,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.553,hard_mining_v27
18112,听讲,朗读,学习,,near_synonym_high,68-78,73,hard_positive_same_cat_0.667,hard_mining_v27
11166,端午,屈原,节日,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.616,hard_mining_v27
15520,大雪,大雪,节日,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
21638,立夏,立夏,节日,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
13993,未知生命,外星人,宇宙,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
9210,龙猫,古代,动漫,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
7204,程门立雪,班固,典故,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.508,hard_mining_v27
9328,牛排,相声,美食,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.375,hard_mining_v27
5521,烧饼,蛋挞,美食,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
8041,羡慕,心生忿,感情,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
2469,李荣浩,京剧,歌手,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.412,hard_mining_v27
18366,古城,寒露,风景,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
1654,剪纸,字谜,文化,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
7751,学科框架,哲学,学科,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
2171,白泽,岳飞,神话,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.560,hard_mining_v27
18867,打野,露台,游戏,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.523,hard_mining_v27
12247,麻花,小笼包,美食,,related_mid,51-61,56,hard_positive_same_cat_0.499,hard_mining_v27
3603,王安石,触龙说赵,人物,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.427,hard_mining_v27
2697,清明,复活节,节日,,related_mid,59-69,64,hard_positive_same_cat_0.579,hard_mining_v27
4321,以卵击石,狗咬吕洞宾,成语,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.563,hard_mining_v27
20615,翻滚,腾挪,动作,,related_mid,54-64,59,hard_positive_same_cat_0.527,hard_mining_v27
150,纸鸢,字谜,文化,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
661,公会,评审,游戏,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.378,hard_mining_v27
21366,代数,行星,学科,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.435,hard_mining_v27
15825,墙头草,铁公鸡,歇后语,,related_mid,56-66,61,hard_positive_same_cat_0.549,hard_mining_v27
