id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
31,学校,校园,锚点词,,related_mid,60-82,80,同域相关,
32,地铁,公交,锚点词,,related_mid,45-68,60,交通相关,
33,汽车,卡车,锚点词,,related_mid,45-70,60,同类相关,
34,苹果,水果,锚点词,,related_mid,48-72,60,上下位相关,
35,猫咪,刘备,锚点词,,hard_negative_low,0-20,2,无关对照,
36,火锅,诸葛亮,美食,,hard_negative_low,0-20,2,跨域无关,
37,医生,海贼王,锚点词,,hard_negative_low,0-20,2,跨域无关,
38,学校,寿司,锚点词,,hard_negative_low,0-20,12,跨域无关,
39,李白,披萨,人物,,hard_negative_low,0-20,2,跨域无关,
40,一字千金,一字千金,典故,,exact_match,98-100,100,完全一致,
41,梁静茹,梁静茹,歌手,,exact_match,98-100,100,完全一致,
42,春节,春节,节日,,exact_match,98-100,100,完全一致,
43,盘腿,仰卧起坐,动作,,exact_match,98-100,100,完全一致,
44,女娲,女娲,神话,,exact_match,98-100,100,完全一致,
45,自检,自检,工作,,exact_match,98-100,100,完全一致,
46,黔驴技穷,黔驴技穷,典故,,exact_match,98-100,100,完全一致,
47,跟踪,跟踪,工作,,exact_match,98-100,100,完全一致,
48,拿鸡毛,拿鸡毛,歇后语,,exact_match,98-100,100,完全一致,
49,逻辑,逻辑,学科,,exact_match,98-100,100,完全一致,
50,屈原,屈原,人物,,exact_match,98-100,100,完全一致,
51,解答,解答,学习,,exact_match,98-100,100,完全一致,
52,孔子,孔子,人物,,exact_match,98-100,100,完全一致,
53,交接,交接,工作,,exact_match,98-100,100,完全一致,
54,同舟共济,同舟共济,成语,,exact_match,98-100,100,完全一致,
55,编钟,编钟,文化,,exact_match,98-100,100,完全一致,
56,释怀,释怀,情感,,exact_match,98-100,100,完全一致,
57,统计,统计,学科,,exact_match,98-100,100,完全一致,
58,借刀杀人,借刀杀人,典故,,exact_match,98-100,100,完全一致,
59,花灯,花灯,文化,,exact_match,98-100,100,完全一致,
60,视角,视角,游戏,,exact_match,98-100,100,完全一致,
61,滥竽充数,滥竽充数,成语,,exact_match,98-100,100,完全一致,
62,懊悔,懊悔,感情,,exact_match,98-100,100,完全一致,
63,羞愧,羞愧,感情,,exact_match,98-100,100,完全一致,
64,应龙,应龙,神话,,exact_match,98-100,100,完全一致,
65,云海,云海,风景,,exact_match,98-100,100,完全一致,
66,鲲鹏,鲲鹏,神话,,exact_match,98-100,100,完全一致,
67,天空之城,天空之城,动漫,,exact_match,98-100,100,完全一致,
68,一人之下,一人之下,动漫,,exact_match,98-100,100,完全一致,
69,小雪,小雪,节日,,exact_match,98-100,100,完全一致,
70,河伯,河伯,神话,,exact_match,98-100,100,完全一致,
71,起床,起床,生活,,exact_match,98-100,100,完全一致,
72,丘比特,丘比特,狼人杀,,exact_match,98-100,100,完全一致,
73,云雾,云雾,风景,,exact_match,98-100,100,完全一致,
74,贾宝玉,贾宝玉,人物,,exact_match,98-100,100,完全一致,
75,gong,gong,神话,,exact_match,98-100,100,完全一致,
76,预习,预习,学习,,exact_match,98-100,100,完全一致,
77,感动,感动,情感,,exact_match,98-100,100,完全一致,
78,鞠躬,鞠躬,动作,,exact_match,98-100,100,完全一致,
79,按部就班,按部就班,成语,,exact_match,98-100,100,完全一致,
80,测验,测验,学习,,exact_match,98-100,100,完全一致,
81,读档,读档,游戏,,exact_match,98-100,100,完全一致,
82,霜降,霜降,节日,,exact_match,98-100,100,完全一致,
83,倒挂,倒挂,动作,,exact_match,98-100,100,完全一致,
84,骑士,骑士,狼人杀,,exact_match,98-100,100,完全一致,
85,山脊,山脊,风景,,exact_match,98-100,100,完全一致,
86,篆书,篆书,文化,,exact_match,98-100,100,完全一致,
87,银河,银河,宇宙,,exact_match,98-100,100,完全一致,
88,欣慰,欣慰,感情,,exact_match,98-100,100,完全一致,
89,老子,老子,人物,,exact_match,98-100,100,完全一致,
90,酸辣粉,酸辣粉,美食,,exact_match,98-100,100,完全一致,
91,超新星,超新星,宇宙,,exact_match,98-100,100,完全一致,
92,父亲节,父亲节,节日,,exact_match,98-100,100,完全一致,
93,昆曲,昆曲,文化,,exact_match,98-100,100,完全一致,
94,嫦娥,嫦娥,神话,,exact_match,98-100,100,完全一致,
95,跳跃,跳跃,动作,,exact_match,98-100,100,完全一致,
96,考试,考试,学习,,exact_match,98-100,100,完全一致,
97,虹猫蓝兔,虹猫蓝兔,动漫,,exact_match,98-100,100,完全一致,
98,兴奋,兴奋,感情,,exact_match,98-100,100,完全一致,
99,谭维维,谭维维,歌手,,exact_match,98-100,100,完全一致,
100,立夏,绿意浓,节日,,near_synonym_high,80-92,30,答案提示词（需人工复核）,
101,李荣浩,情歌,歌手,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
102,无奈,心里苦,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
103,四面楚歌,无路可退,典故,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
104,日报,邮件发,工作,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
105,居安思危,常备预案,典故,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
106,月食,影入面,宇宙,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
107,粥品,甜口,美食,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
108,命运之夜,召唤,动漫,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
109,花海,色彩铺展,风景,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
110,风车,高塔,风景,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
111,泥菩萨过,身子湿软,歇后语,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
112,黑洞,事件视界,宇宙,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
113,冰淇淋,融化快,美食,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
114,订票,确认时间,旅游,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
115,小行星,碰撞史,宇宙,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
116,化学,原子模型,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
117,淡定,波澜不惊,感情,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
118,答辩,现场问询,学习,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
119,拍景,留念,旅游,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
120,应龙,天降雨,神话,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
121,踢踏,脚步拍,动作,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
122,背水一战,身后是河,典故,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
123,篆书,字形古雅,文化,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
124,逻辑,论证结构,学科,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
125,复活,再回来,游戏,,near_synonym_high,80-92,55,答案提示词（需人工复核）,
126,巫师,术法,狼人杀,,near_synonym_high,80-92,40,答案提示词（需人工复核）,
127,阅读,章节,学习,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
128,井底青蛙,见识有限,歇后语,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
129,招聘,面试筛选,工作,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
130,按兵不动,打开姿态,成语,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
131,和尚打伞,不守规矩,歇后语,,near_synonym_high,80-92,40,答案提示词（需人工复核）,
132,老马识途,经验领路,歇后语,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
133,登楼,高处看,旅游,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
134,懊悔,自责,感情,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
135,陈奕迅,港乐,歌手,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
136,换汇,柜台,旅游,,near_synonym_high,80-92,30,答案提示词（需人工复核）,
137,真空,无气体,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
138,订票,放号,旅游,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
139,欣赏,识货,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
140,刀剑神域,冒险,动漫,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
141,血月使者,特殊击杀,狼人杀,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
142,洗衣,去污,生活,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
143,海阔天空,摇滚,歌曲,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
144,天气之子,雨,动漫,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
145,星座,识方位,宇宙,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
146,顺水推舟,借势而行,成语,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
147,写作,成稿,学习,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
148,跳跃,蹦起来,动作,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
149,连麦,交流频道,游戏,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
150,秦始皇,车同轨,人物,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
151,流星雨,短时密,宇宙,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
152,租车,手续简易,旅游,,near_synonym_high,80-92,40,答案提示词（需人工复核）,
153,李时珍,编纂,人物,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
154,咖喱,炖菜,美食,,near_synonym_high,80-92,30,答案提示词（需人工复核）,
155,刷本,获取材料,游戏,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
156,馄饨,蘸醋,美食,,near_synonym_high,80-92,30,答案提示词（需人工复核）,
157,狼狈为奸,一起干坏,成语,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
158,音乐,唱法技巧,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
159,蹲下,降低,动作,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
160,猪八戒照镜,左右为难,歇后语,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
161,梦魇,令人惊恐,狼人杀,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
162,水星,无伴体,宇宙,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
163,负薪读书,贫而好学,典故,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
164,黑洞,时空扭曲,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
165,心理,情绪认知,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
166,动物,鸟类,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
167,冷淡,不搭理,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
168,坦诚,真心话,情感,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
169,握拳,指节绷紧,动作,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
170,技能,招式,游戏,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
171,祭司,祈祷,狼人杀,,near_synonym_high,80-92,60,答案提示词（需人工复核）,
172,酸辣粉,开胃,美食,,near_synonym_high,80-92,50,答案提示词（需人工复核）,
173,对症下药,有的放矢,成语,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
174,投标,递交方案,工作,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
175,鲲鹏,万里,神话,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
176,侧步,拍手,动作,,related_mid,45-75,40,同类词（需人工复核）,
177,望梅止渴,单刀赴会,典故,,related_mid,45-75,50,同类词（需人工复核）,
178,首领,拉怪,游戏,,related_mid,45-75,60,同类词（需人工复核）,
179,夜色,牧场,风景,,related_mid,45-75,20,同类词（需人工复核）,
180,冷淡,真挚,情感,,related_mid,45-75,20,同类词（需人工复核）,
181,范仲淹,李白,人物,,related_mid,45-75,30,同类词（需人工复核）,
182,谭维维,王力宏,歌手,,related_mid,45-75,40,同类词（需人工复核）,
183,单刀赴会,一字千金,典故,,related_mid,45-75,20,同类词（需人工复核）,
184,卧薪尝胆,负荆请罪,典故,,related_mid,45-75,20,同类词（需人工复核）,
185,鞠躬,跳跃,动作,,related_mid,45-75,15,同类词（需人工复核）,
186,岳飞,张衡,人物,,related_mid,45-75,20,同类词（需人工复核）,
187,惋惜,真挚,情感,,related_mid,45-75,30,同类词（需人工复核）,
188,周杰伦,邓紫棋,歌手,,related_mid,45-75,40,同类词（需人工复核）,
189,烦闷,失落,情感,,related_mid,45-75,20,同类词（需人工复核）,
190,安检,攻略,旅游,,related_mid,45-75,20,同类词（需人工复核）,
191,讲解,听讲,学习,,related_mid,45-75,50,同类词（需人工复核）,
192,炸鸡,披萨,美食,,related_mid,45-75,30,同类词（需人工复核）,
193,林俊杰,梁静茹,歌手,,related_mid,45-75,50,同类词（需人工复核）,
194,晚睡,午休,生活,,related_mid,45-75,30,同类词（需人工复核）,
195,后来,夜曲,歌曲,,related_mid,45-75,30,同类词（需人工复核）,
196,秀才遇鬼,麻雀虽小,歇后语,,related_mid,45-75,20,同类词（需人工复核）,
197,井然有序,盲人摸象,成语,,related_mid,45-75,20,同类词（需人工复核）,
198,小葱拌豆腐,哑巴吃黄连,歇后语,,related_mid,45-75,20,同类词（需人工复核）,
199,做题,听课,学习,,related_mid,45-75,20,同类词（需人工复核）,
200,青铜,篆刻,文化,,related_mid,45-75,20,同类词（需人工复核）,
201,女娲,玄女,神话,,related_mid,45-75,50,同类词（需人工复核）,
202,进击的巨人,死神,动漫,,related_mid,45-75,50,同类词（需人工复核）,
203,中秋,清明,节日,,related_mid,45-75,50,同类词（需人工复核）,
204,负薪读书,单刀赴会,典故,,related_mid,45-75,20,同类词（需人工复核）,
205,通灵师,骑士,狼人杀,,related_mid,45-75,70,同类词（需人工复核）,
206,草甸,云雾,风景,,related_mid,45-75,20,同类词（需人工复核）,
207,预习,写作,学习,,related_mid,45-75,20,同类词（需人工复核）,
208,画江湖,排球少年,动漫,,related_mid,45-75,50,同类词（需人工复核）,
209,练习,做作业,学习,,related_mid,45-75,40,同类词（需人工复核）,
210,漆器,花鼓,文化,,related_mid,45-75,20,同类词（需人工复核）,
211,欣慰,愤怒,感情,,related_mid,45-75,20,同类词（需人工复核）,
212,张良,庄子,人物,,related_mid,45-75,20,同类词（需人工复核）,
213,梦魇,愚者,狼人杀,,related_mid,45-75,70,同类词（需人工复核）,
214,海浪,溪流,风景,,related_mid,45-75,20,同类词（需人工复核）,
215,盘瓠,烛龙,神话,,related_mid,45-75,20,同类词（需人工复核）,
216,孟子,庄子,人物,,related_mid,45-75,60,同类词（需人工复核）,
217,邮轮,自驾,旅游,,related_mid,45-75,20,同类词（需人工复核）,
218,失望,释然,感情,,related_mid,45-75,20,同类词（需人工复核）,
219,大公无私,盲人摸象,成语,,related_mid,45-75,20,同类词（需人工复核）,
220,山脊,花海,风景,,related_mid,45-75,20,同类词（需人工复核）,
221,狼美人,巫师,狼人杀,,related_mid,45-75,40,同类词（需人工复核）,
222,挥拳,前进,动作,,related_mid,45-75,20,同类词（需人工复核）,
223,蔡依林,张信哲,歌手,,related_mid,45-75,50,同类词（需人工复核）,
224,协同,立项,工作,,related_mid,45-75,20,同类词（需人工复核）,
225,玄女,白泽,神话,,related_mid,45-75,20,同类词（需人工复核）,
226,美术,海洋,学科,,related_mid,45-75,20,同类词（需人工复核）,
227,阎罗,伏羲,神话,,related_mid,45-75,20,同类词（需人工复核）,
228,秀才遇鬼,瞎子点灯,歇后语,,related_mid,45-75,20,同类词（需人工复核）,
229,模拟,演示,学习,,related_mid,45-75,20,同类词（需人工复核）,
230,刘德华,许嵩,歌手,,related_mid,45-75,50,同类词（需人工复核）,
231,望梅止渴,黔驴技穷,典故,,related_mid,45-75,20,同类词（需人工复核）,
232,悬梁刺股,图穷匕见,典故,,related_mid,45-75,20,同类词（需人工复核）,
233,后来,海阔天空,歌曲,,related_mid,45-75,40,同类词（需人工复核）,
234,推挡,弯腰,动作,,related_mid,45-75,20,同类词（需人工复核）,
235,悬梁刺股,负薪读书,典故,,related_mid,45-75,20,同类词（需人工复核）,
236,羞怯,失落,情感,,related_mid,45-75,30,同类词（需人工复核）,
237,饺子,馒头,美食,,related_mid,45-75,40,同类词（需人工复核）,
238,讲解,做题,学习,,related_mid,45-75,40,同类词（需人工复核）,
239,国庆,父亲节,节日,,related_mid,45-75,30,同类词（需人工复核）,
240,草原,竹海,风景,,related_mid,45-75,20,同类词（需人工复核）,
241,练习,复述,学习,,related_mid,45-75,20,同类词（需人工复核）,
242,火锅,豆浆,美食,,related_mid,45-75,20,同类词（需人工复核）,
243,剪纸,茶道,文化,,related_mid,45-75,20,同类词（需人工复核）,
244,转身,旋转,动作,,related_mid,45-75,70,同类词（需人工复核）,
245,冷淡,焦虑,情感,,hard_negative_low,0-20,20,跨类无关（需人工复核）,
246,烤鸭,范仲淹,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
247,宇宙,教程,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
248,望梅止渴,追剧,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
249,卫星,烦躁,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
250,夜游,压抑,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
251,理发,小行星,生活,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
252,赶车,提问,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
253,值机,语文,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
254,竹编,值班,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
255,诸葛亮,梯田,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
256,游戏王,地理,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
257,打卡,网球王子,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
258,依恋,狼美人,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
259,蚩尤,露台,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
260,麻辣烫,杨千嬅,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
261,狗咬吕洞宾,值机,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
262,百发百中,卧薪尝胆,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
263,林间,攻略,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
264,七夕,死神,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
265,魔术师,三明治,狼人杀,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
266,韩愈,下线,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
267,瞎子摸象,侧步,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
268,万圣节,法学,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
269,划点,围魏救赵,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
270,陶瓷,推挡,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
271,视角,滑行,游戏,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
272,白居易,大公无私,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
273,盗贼,鲲鹏,狼人杀,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
274,挥手,果汁,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
275,拉怪,地质,游戏,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
276,海湾,薛之谦,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
277,喜羊羊,掩耳盗铃,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
278,俯冲,汇总,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
279,一拳超人,失望,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
280,离职,转机,工作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
281,画地为牢,迷茫,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
282,狗咬吕洞宾,忐忑,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
283,古镇,禁锢者,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
284,一字千金,陆游,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
285,杨戬,儿童节,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
286,不良人,销假,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
287,震惊,望远镜,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
288,擀面杖吹火,圣斗士,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
289,订房,三顾茅庐,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
290,雪峰,答辩,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
291,羡慕,巫师,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
292,春节,一箭双雕,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
293,寿司,做实验,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
294,解答,紧张,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
295,兴奋,值机,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
296,烤鸭,背包,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
297,端午,温馨,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
298,四面楚歌,排球少年,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
299,转身,按部就班,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
300,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
