id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
178,烛龙,驱邪,神话,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
179,抬头,抬手,动作,,near_synonym_high,75-85,80,hard_positive_same_cat_0.909,hard_mining_v27
180,俯冲,转身,动作,,related_mid,60-70,65,hard_positive_same_cat_0.580,hard_mining_v27
181,俯卧,午休,动作,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.458,hard_mining_v27
182,预言家,用途,狼人杀,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
183,盘腿,停下,动作,,related_mid,57-67,62,hard_positive_same_cat_0.552,hard_mining_v27
184,网购,国庆,生活,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.347,hard_mining_v27
185,老虎头上,狼骑士,歇后语,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.425,hard_mining_v27
186,引力,卫星,宇宙,,related_mid,55-65,60,hard_positive_same_cat_0.534,hard_mining_v27
187,锦上添花,激昂,成语,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.417,hard_mining_v27
188,暗物质,暗物质,宇宙,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
189,麒麟,查尸,神话,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
190,紧张,惊讶,感情,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
191,黑洞,光芒极亮,宇宙,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
192,羞愧,自豪,感情,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
193,编钟,敲击器组,文化,,alias_synonym_high,85-95,90,hint_lvl_7,hard_mining_v27
194,鞠躬,握拳,动作,,near_synonym_high,65-75,70,hard_positive_same_cat_0.635,hard_mining_v27
195,起风了,妖精尾巴,歌曲,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.635,hard_mining_v27
196,海浪,风之谷,风景,,hard_negative_low,9-19,14,hard_negative_cross_sim_0.557,hard_mining_v27
197,讨论,查阅,学习,,related_mid,54-64,59,hard_positive_same_cat_0.520,hard_mining_v27
198,气象,音乐,学科,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
199,踮脚,升职,动作,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.431,hard_mining_v27
200,抄写,培训,学习,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.373,hard_mining_v27
201,化学,护理,学科,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
202,换汇,通话,旅游,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.354,hard_mining_v27
203,画蛇添足,竹篮打水,成语,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.513,hard_mining_v27
204,青铜,河伯,文化,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.477,hard_mining_v27
205,泡芙,豆浆,美食,,related_mid,63-73,68,hard_positive_same_cat_0.615,hard_mining_v27
206,牛排,面条,美食,,related_mid,52-62,57,hard_positive_same_cat_0.510,hard_mining_v27
207,练习,闻鸡起舞,学习,,hard_negative_low,11-21,16,hard_negative_cross_sim_0.464,hard_mining_v27
208,欣慰,欣慰,情感,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
209,踮脚,升级,动作,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.388,hard_mining_v27
210,刷本,闻香找店,游戏,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
211,陶瓷,文学,文化,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.419,hard_mining_v27
212,卧冰求鲤,黔驴技穷,典故,,related_mid,58-68,63,hard_positive_same_cat_0.565,hard_mining_v27
213,昆曲,昆曲,文化,,alias_synonym_high,93-100,98,self_anchor,hard_mining_v27
214,失望,惋惜,感情,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.500,hard_mining_v27
215,繁殖机制,物理,学科,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
216,暗物质,黑洞,宇宙,,near_synonym_high,73-83,78,hard_positive_same_cat_0.717,hard_mining_v27
217,处暑,大暑,节日,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
218,通灵师,阴阳路,狼人杀,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
219,书法,篆书,文化,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
220,碑刻,后羿,文化,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
221,协同,匹配,工作,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.410,hard_mining_v27
222,里程碑,视角,工作,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.509,hard_mining_v27
223,全职高手,夜曲,动漫,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.424,hard_mining_v27
224,趁热打铁,秃子头上,成语,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.482,hard_mining_v27
225,邯郸学步,挟天子,典故,,near_synonym_high,66-76,71,hard_positive_same_cat_0.641,hard_mining_v27
226,看海,夜游,旅游,,related_mid,48-58,53,hard_positive_same_cat_0.460,hard_mining_v27
227,复活节,感恩节,节日,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
228,祭祀,腊八,节日,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
229,释怀,期待,情感,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.513,hard_mining_v27
230,天空之城,起风了,动漫,,hard_negative_low,3-13,8,hard_negative_cross_sim_0.467,hard_mining_v27
231,禁锢者,丘比特,狼人杀,,related_mid,63-73,68,hard_positive_same_cat_0.619,hard_mining_v27
232,豆花,小暑,美食,,related_low,35-45,40,hint_lvl_2,hard_mining_v27
233,拓印,青龙,文化,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.484,hard_mining_v27
234,张信哲,女歌手,歌手,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
235,隐狼,守护神,狼人杀,,near_synonym_high,66-76,71,hard_positive_same_cat_0.645,hard_mining_v27
236,刷牙,起床,生活,,related_mid,53-63,58,hard_positive_same_cat_0.511,hard_mining_v27
237,黔驴技穷,随风左右,典故,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
238,洗碗,扔袋,生活,,related_mid,55-65,60,hint_lvl_4,hard_mining_v27
239,鹤立鸡群,按兵不动,成语,,related_mid,54-64,59,hard_positive_same_cat_0.521,hard_mining_v27
240,伸展,摇晃走,动作,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
241,白狼,猎魔人,狼人杀,,near_synonym_high,70-80,75,reverse_hint_lvl_5,hard_mining_v27
242,阅读,总结,学习,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
243,甜品,月饼,美食,,related_mid,51-61,56,hard_positive_same_cat_0.493,hard_mining_v27
244,饕餮,张良,神话,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.479,hard_mining_v27
245,陶瓷,植物,文化,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.418,hard_mining_v27
246,挟天子,邯郸学步,典故,,near_synonym_high,66-76,71,hard_positive_same_cat_0.641,hard_mining_v27
247,雪峰,立冬,风景,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.389,hard_mining_v27
248,起风了,铃芽之旅,歌曲,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
249,庙会,评弹,文化,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
250,火影,勇气,动漫,,hard_negative_low,1-11,6,hard_negative_cross_sim_0.501,hard_mining_v27
251,樱花,花田,风景,,alias_synonym_high,90-100,95,reverse_hint_lvl_7,hard_mining_v27
252,范仲淹,李时珍,人物,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
253,星系,相关,宇宙,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
254,做梦,早起,生活,,related_mid,47-57,52,hard_positive_same_cat_0.442,hard_mining_v27
255,冬至,圣诞,节日,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
256,庄子,盛唐诗人,人物,,near_synonym_high,65-75,70,hint_lvl_5,hard_mining_v27
257,蚩尤,相柳,神话,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
258,杨戬,祝融,神话,,related_mid,62-72,67,hard_positive_same_cat_0.607,hard_mining_v27
259,惆怅,羞涩,感情,,hard_negative_low,0-9,4,hard_negative_cross_sim_0.410,hard_mining_v27
260,挥手,手柄,动作,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
261,星座,太阳类,宇宙,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
262,阅读,瞎子摸象,学习,,related_low,25-35,30,hint_lvl_1,hard_mining_v27
263,方案,审核,工作,,related_mid,63-73,68,hard_positive_same_cat_0.615,hard_mining_v27
264,樱桃小丸子,哆啦A梦,动漫,,alias_synonym_high,80-90,85,reverse_hint_lvl_6,hard_mining_v27
265,画江湖,火影,动漫,,near_synonym_high,75-85,80,hint_lvl_6,hard_mining_v27
266,盲人摸象,画蛇添足,成语,,related_mid,51-61,56,hard_positive_same_cat_0.495,hard_mining_v27
267,文学,彩陶,学科,,hard_negative_low,7-17,12,hard_negative_cross_sim_0.428,hard_mining_v27
268,上课,常见表达,学习,,related_mid,45-55,50,hint_lvl_3,hard_mining_v27
269,李白,杜甫,人物,,near_synonym_high,75-85,80,hard_positive_same_cat_0.735,hard_mining_v27
270,韩信,班固,人物,,related_mid,58-68,63,hard_positive_same_cat_0.560,hard_mining_v27
271,韩信,王羲之,人物,,related_mid,58-68,63,hard_positive_same_cat_0.564,hard_mining_v27
272,负荆请罪,亡羊补牢,典故,,hard_negative_low,13-23,18,hard_negative_cross_sim_0.483,hard_mining_v27
273,秀才遇鬼,草船借箭,歇后语,,hard_negative_low,5-15,10,hard_negative_cross_sim_0.637,hard_mining_v27
