id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
4500,湖泊,内陆水域,风景,风景,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
2862,掉落,受力集中,游戏,游戏,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
4037,轮岗,临时顶替,工作,工作,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5332,船到桥头,直来直去,歇后语,歇后语,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
880,骑士,骑士,狼人杀,,exact_match,98-100,100,完全一致,
3708,上课,答辩,学习,学习,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
2662,星系,绕轴,宇宙,宇宙,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
5431,猪八戒照镜,唇亡齿寒,歇后语,歇后语,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3145,懊悔,内疚,感情,感情,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
3610,迈步,平凡之路,动作,动作,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3807,听写,誊一遍,学习,学习,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1840,护肤,理发,生活,生活,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2773,月食,引力波,宇宙,宇宙,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
206,命运之夜,传说,动漫,,hint_like_high,70-90,40,关联度不高,
1993,春节,元宵,节日,节日,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
31,挥拳,挥拳,动作,,same_answer_exact,95-100,100,完全一样,
2621,彗星,黄昏现,宇宙,宇宙,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
6162,鲁迅,新文化,人物,人物,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
1696,麻花,刺绣,美食,美食,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
995,不良人,销假,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
2994,过图,向导,游戏,游戏,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
27,处暑,处暑,节日,,same_answer_exact,95-100,100,完全一样,
5375,老马识途,诸葛亮,歇后语,歇后语,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2854,排位,麻雀虽小,游戏,游戏,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
6850,预备役,女巫,狼人杀,狼人杀,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1223,青之驱魔师,熊出没,动漫,动漫,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
4373,值机,站队保,旅游,旅游,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
1603,烤鸭,围炉吃,美食,美食,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
2286,后羿,天象奇,神话,神话,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
3875,翻译,圈出错误,学习,学习,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
7053,后来,已有美好,歌曲,歌曲,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
5830,生物,物理,学科,学科,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
3827,复述,检核,学习,学习,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
3229,惊喜,意外收获,情感,情感,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
167,数学,方程求解,学科,,hint_like_high,70-90,85,后者根据学科内容较容易联想到答案,
5912,天文,管理,学科,学科,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
361,雪峰,樱花,风景,,same_category_mid,60-70,20,猜不到的,
5507,茶壶里煮饺,纸上谈兵,歇后语,歇后语,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
6077,杜甫,孟婆,人物,人物,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
1969,午休,候场休息,生活,生活,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
88,草船借箭,计谋,典故,,hint_like_high,70-90,70,后者包含前者,
1033,沙盒,园艺,游戏,游戏,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
1742,购物,商场走,生活,生活,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
746,小幸运,摆臂协调,歌曲,,nonsense_low,0-20,2,毫无关联,
1771,养宠,兽医,生活,生活,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
510,越剧,纸鸢,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
3533,蹲下,不在意,动作,动作,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
2990,首领,层层挑战,游戏,游戏,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
339,植物,生态,学科,,same_category_mid,60-70,40,关联度中等,
5846,哲学,齐物论,学科,学科,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
1965,午休,投标,生活,生活,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
4891,对牛弹琴,如同白说,成语,成语,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
2133,立春,暑气退,节日,节日,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
2109,儿童节,六一,节日,节日,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
4179,周报,日料,工作,工作,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
1632,小笼包,瓜田李下,美食,美食,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
4758,夜色,夜空亮,风景,风景,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
3575,弓步,推挡,动作,动作,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
1961,熬夜,户外过夜,生活,生活,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
671,丘比特,瀑布,狼人杀,,cross_category_low,0-30,7,二者不搭界,
4057,远程,语音,工作,工作,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
5420,瞎子摸象,先熟悉,歇后语,歇后语,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
6273,辛弃疾,史书,人物,人物,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
491,风之谷,虹猫蓝兔,动漫,,same_category_mid,60-70,50,关联度中等,
4029,值班,三过家门,工作,工作,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
2896,探图,护理,游戏,游戏,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
6592,女巫,复仇,狼人杀,狼人杀,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
460,夸父,夔牛,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
1930,泡澡,雪峰,生活,生活,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
6201,司马迁,相柳,人物,人物,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
1009,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1303,天空之城,大鱼海棠,动漫,动漫,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
5614,陶瓷,字形古雅,文化,文化,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6520,惬意,红豆,感情,感情,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
1710,泡芙,月饼,美食,美食,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
2360,祝融,炎帝后,神话,神话,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4504,草原,山脊,风景,风景,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5264,八仙过海,竹竿进城,歇后语,歇后语,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
4824,望梅止渴,迷茫,典故,典故,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
2598,外星人,白狼,宇宙,宇宙,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
658,疑惑,小幸运,情感,,cross_category_low,0-30,7,二者不搭界,
6546,压抑,憋闷,感情,感情,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
636,果汁,协同,美食,,cross_category_low,0-30,7,二者不搭界,
2636,引力,引力束缚,宇宙,宇宙,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
5890,音乐,旋律节奏,学科,学科,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
1596,馒头,发面,美食,美食,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
6041,药学,医学,学科,学科,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4841,以卵击石,硬逼着,成语,成语,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
2951,合成,合并重叠,游戏,游戏,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4830,盲人摸象,翻译,成语,成语,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
888,父亲节,父亲节,节日,,exact_match,98-100,100,完全一致,
6646,摄梦人,编钟,狼人杀,狼人杀,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
516,失落,压抑,感情,,same_category_mid,60-70,60,都是负面情绪,
3143,懊悔,苦涩,感情,感情,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1688,烧饼,纪念品,美食,美食,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2674,陨石,瀑布,宇宙,宇宙,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3348,羞怯,羞涩,情感,情感,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4700,山脊,高处,风景,风景,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5727,石雕,石桥,文化,文化,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
5239,借刀杀人,好心被怨,典故,典故,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1987,理财,早晨,生活,生活,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
6269,王安石,北宋宰相,人物,人物,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
1859,洗碗,泡清洁,生活,生活,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3688,摘记,口述,学习,学习,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
3261,孤寂,感慨,情感,情感,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6969,周深,张学友,歌手,歌手,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
5792,碑刻,篆刻,文化,文化,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
3705,查阅,借阅,学习,学习,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4319,租车,短租,旅游,旅游,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4090,落地,变成现实,工作,工作,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
5510,茶壶里煮饺,面带笑意,歇后语,歇后语,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
3562,挥拳,高伤,动作,动作,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
806,杜甫,少陵野老,人物,,alias_synonym_high,85-95,90,人物号,
3094,战绩,引敌聚堆,游戏,游戏,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5470,狗尾续貂,后段逊色,歇后语,歇后语,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4677,稻田,雪峰,风景,风景,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
940,进击的巨人,死神,动漫,,related_mid,45-75,50,同类词（需人工复核）,
6807,血月使者,熊出没,狼人杀,狼人杀,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
573,失望,酸辣粉,感情,,cross_category_low,0-30,7,二者不搭界,
3066,公会,一起打,游戏,游戏,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
241,上网,信号满,生活,生活,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
1224,青之驱魔师,战国,动漫,动漫,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
1241,咒术回战,魔术,动漫,动漫,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3215,欣慰,感到宽心,感情,感情,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
3001,卡关,匹配,游戏,游戏,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
419,张衡,班固,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
7042,小幸运,找阴凉,歌曲,歌曲,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3128,失落,锦上添花,感情,感情,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
563,名侦探柯南,旋转,动漫,,cross_category_low,0-30,7,二者不搭界,
2439,白泽,放翁,神话,神话,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
4627,海岸,边线长,风景,风景,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
1470,画江湖,刺客伍六七,动漫,动漫,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
6712,丘比特,狼美人,狼人杀,狼人杀,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
5655,琴棋,弓箭,文化,文化,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5551,社火,京剧,文化,文化,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1360,罗小黑战记,龙猫,动漫,动漫,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3641,俯卧,弯膝,动作,动作,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
2956,解谜,探测台,游戏,游戏,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
2044,复活节,亚圣,节日,节日,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1152,游戏王,戏曲,动漫,动漫,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2121,父亲节,祭灶,节日,节日,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
4924,对症下药,名不副实,成语,成语,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4932,画地为牢,限制自己,成语,成语,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
959,夜游,压抑,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
6612,村民,顺畅说出,狼人杀,狼人杀,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3153,坦诚,青花瓷,情感,情感,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2441,白泽,张良,神话,神话,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
3455,旋转,绕圈,动作,动作,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
3760,实验,试管实验,学习,学习,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
992,古镇,禁锢者,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
550,冲茶,挥拳,生活,,cross_category_low,0-30,10,语义不同,
6368,紧张,觉得好,感情,感情,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
5422,瞎子摸象,不识全貌,歇后语,歇后语,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
2763,流星雨,光点坠,宇宙,宇宙,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4283,看海,望向远方,旅游,旅游,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
4073,需求,赶项目,工作,工作,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6979,那英,你的名字,歌手,歌手,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
4281,看海,云海,旅游,旅游,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
5110,毛遂自荐,自我勉励,典故,典故,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
475,数学,生态,学科,,same_category_mid,60-70,40,都是学科，但关联度不高,
2024,中秋,万物苏,节日,节日,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
410,后来,告白气球,歌曲,,same_category_mid,60-70,60,关联度中等,
480,平静,冷淡,情感,,same_category_mid,60-70,30,都是情感，但关联度不高,
2326,伏羲,孔子,神话,神话,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
7082,平凡之路,旅程,歌曲,歌曲,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
6205,司马迁,郑板桥,人物,人物,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
181,日报,每天写,工作,,hint_like_high,70-90,70,关联度接近,
1202,全职猎人,狼狈为奸,动漫,动漫,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
4599,溪流,清水潺潺,风景,风景,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
5226,单刀赴会,号令诸侯,典故,典故,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
6016,植物,晚霞,学科,学科,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
1919,网购,小店,生活,生活,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
3629,蹒跚,踉跄,动作,动作,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
7046,小幸运,甜蜜,歌曲,歌曲,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
5870,数学,银河,学科,学科,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
6130,诸葛亮,曹操,人物,人物,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4215,露营,户外过夜,旅游,旅游,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4556,极光,色带翻涌,风景,风景,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
6619,狼人,准备行动,狼人杀,狼人杀,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
1003,解答,紧张,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
6339,郑板桥,清代画家,人物,人物,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
6764,禁锢者,朱雀,狼人杀,狼人杀,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
3778,模拟,整理表达,学习,学习,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
3599,前进,继续上回,动作,动作,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
6581,苦闷,苦涩,感情,感情,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3062,匹配,方法匹配,游戏,游戏,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
4862,挑灯夜战,凌晨还在,成语,成语,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3380,潜伏,躲起来,动作,动作,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4973,按部就班,顺序操作,成语,成语,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
2808,星座,红移,宇宙,宇宙,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6477,平和,情绪稳,感情,感情,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
6318,王勃,辞采,人物,人物,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
3849,练习,说明思路,学习,学习,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6928,孙燕姿,女歌手,歌手,歌手,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
5158,触龙说赵,说明清,典故,典故,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
281,失落,伤心,感情,感情,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
2224,白露,远处信,节日,节日,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3333,惋惜,黯然,情感,情感,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
4710,悬崖,惊险,风景,风景,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
1054,披萨,春分,美食,美食,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
4288,泡汤,结构完整,旅游,旅游,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
3507,点头,做过头,动作,动作,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6191,曹操,奇谈,人物,人物,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
1095,犬夜叉,半妖,动漫,动漫,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
664,蛋挞,自豪,美食,,cross_category_low,0-30,7,二者不搭界,
6128,诸葛亮,兰竹,人物,人物,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
5696,彩陶,史家,文化,文化,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
3473,滑行,动作轻,动作,动作,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
4114,对接,不联网,工作,工作,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
6837,白狼,狼人,狼人杀,狼人杀,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
199,走位,躲技能,游戏,,hint_like_high,70-90,90,很接近,
2212,立秋,田间润,节日,节日,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6000,农学,耕作,学科,学科,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
6788,隐狼,无法出手,狼人杀,狼人杀,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6857,周杰伦,英伦,歌手,歌手,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4335,集章,看夜景,旅游,旅游,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
4901,画蛇添足,按真题演练,成语,成语,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
795,香道,挂起来,文化,,nonsense_low,0-20,2,毫无关联,
1364,刺客伍六七,热血,动漫,动漫,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
2321,共工,山水文,神话,神话,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
6927,孙燕姿,唱念身段,歌手,歌手,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4353,赶车,小跑,旅游,旅游,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
6250,白居易,陈奕迅,人物,人物,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
304,化学,法学,学科,,same_category_mid,60-70,50,都为学科,
6904,刘德华,言叶之庭,歌手,歌手,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
61,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
4304,夜游,看夜景,旅游,旅游,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
1584,煎饼,寿司,美食,美食,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
911,真空,无气体,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
356,灌篮高手,夏目友人帐,动漫,,same_category_mid,60-70,50,关联度中等,
4002,立项,当期汇,工作,工作,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
1734,做饭,下厨,生活,生活,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4466,看夜景,灯光,旅游,旅游,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
4881,滥竽充数,持之以恒,成语,成语,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
4358,登机,柜台办,旅游,旅游,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
3693,划点,一换一,学习,学习,hint_distill_mid,35-45,40,hint distill target 40,hint_distill_v25
5636,国画,喜庆对句,文化,文化,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
725,植物,无顾虑,学科,,nonsense_low,0-20,2,毫无关联,
4136,排查,安检,工作,工作,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
6916,张杰,白蛇缘起,歌手,歌手,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
5587,戏曲,表演,文化,文化,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
4723,古镇,旧屋,风景,风景,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
1465,虹猫蓝兔,剑术,动漫,动漫,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
2325,共工,神农,神话,神话,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
6158,贾宝玉,林黛玉,人物,人物,hint_distill_top,75-85,80,hint distill target 80,hint_distill_v25
917,连麦,交流频道,游戏,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
6519,忐忑,紧绷感,感情,感情,hint_distill_top,85-95,90,hint distill target 90,hint_distill_v25
5334,瓜田李下,约法三章,歇后语,歇后语,hint_distill_low,25-35,30,hint distill target 30,hint_distill_v25
2308,精卫,找死路,神话,神话,hint_distill_high,55-65,60,hint distill target 60,hint_distill_v25
479,戏曲,皮影,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
2511,河伯,守西,神话,神话,hint_distill_high,65-75,70,hint distill target 70,hint_distill_v25
5578,昆曲,带节奏,文化,文化,hint_distill_mid,45-55,50,hint distill target 50,hint_distill_v25
