id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
438,国庆,万圣节,节日,,same_category_mid,60-70,30,都是节日，但关联度不高,
211,排查,找问题,工作,,hint_like_high,70-90,90,联想度很高,
24,悬梁刺股,悬梁刺股,典故,,same_answer_exact,95-100,100,完全一样,
514,坐船,安检,旅游,,same_category_mid,60-70,40,都是旅游，但关联度不高,
453,灵笼,天空之城,动漫,,same_category_mid,60-70,50,关联度中等,
474,背水一战,高山流水,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
325,韩信,文天祥,人物,,same_category_mid,60-70,30,都是历史人物，但关联度不高,
62,张信哲,张信哲,歌手,,same_answer_exact,95-100,100,完全一样,
643,负荆请罪,推挡,典故,,cross_category_low,0-30,7,二者不搭界,
303,打扫,装修,生活,,same_category_mid,60-70,20,二者关联度低,
780,洗碗,面霜,生活,,nonsense_low,0-20,2,毫无关联,
563,值机,安心,旅游,,cross_category_low,0-30,7,二者不搭界,
125,咒术回战,法门,动漫,,hint_like_high,70-90,60,包含关系,
475,数学,生态,学科,,same_category_mid,60-70,40,都是学科，但关联度不高,
99,皮影,幕后操偶,文化,,hint_like_high,70-90,80,较为接近,
451,一人之下,咒术回战,动漫,,same_category_mid,60-70,50,关联度中等,
98,惊蛰,节气点,节日,,hint_like_high,70-90,70,节气点包含在节日中,
134,星球,表面坑,宇宙,,hint_like_high,70-90,50,表面坑包含在星球中但关联度不高,
495,首领,战绩,游戏,,same_category_mid,60-70,40,都是游戏，但关联度不高,
38,翻译,翻译,学习,,same_answer_exact,95-100,100,完全一样,
702,李时珍,资治通鉴,人物,,nonsense_low,0-20,2,毫无关联,
650,一拳超人,守株待兔,动漫,,cross_category_low,0-30,7,二者不搭界,
786,咖喱,确认归岗,美食,,nonsense_low,0-20,2,毫无关联,
699,大暑,辅黄帝,节日,,nonsense_low,0-20,2,毫无关联,
448,超新星,星系,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
603,粽子,对牛弹琴,美食,,cross_category_low,0-30,7,二者不搭界,
21,法学,法学,学科,,same_answer_exact,95-100,100,完全一样,
60,小年,小年,节日,,same_answer_exact,95-100,100,完全一样,
665,蛋挞,自豪,美食,,cross_category_low,0-30,7,二者不搭界,
553,纸上谈兵,期待,典故,,cross_category_low,0-30,7,二者不搭界,
612,复盘,同舟共济,工作,,cross_category_low,0-30,7,二者不搭界,
105,狐妖小红娘,搞笑,动漫,,hint_like_high,70-90,30,关联度不高,
318,公会,手柄,游戏,,same_category_mid,60-70,30,关联度低,
417,转机,免税,旅游,,same_category_mid,60-70,20,语义不同,
182,狼王,强换,狼人杀,,hint_like_high,70-90,50,感觉后者根据前者分析的结果，而不是后者猜测前者,
184,守口如瓶,不外传,成语,,hint_like_high,70-90,80,关联度较高,
380,鹤立鸡群,画饼充饥,成语,,same_category_mid,60-70,30,均为成语，关联度低,
360,弹跳,盘腿,动作,,same_category_mid,60-70,20,二者不搭界,
748,范仲淹,秦始皇,人物,,nonsense_low,0-20,2,毫无关联,
424,破釜沉舟,居安思危,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
709,张信哲,立夏,歌手,,nonsense_low,0-20,2,毫无关联,
